tree,n_missing_total,n_missing_1980_on,n_outliers_total
cru101a_raw,320,15,1
cru101b_raw,248,15,2
cru102a_raw,314,15,1
cru102b_raw,347,45,0
cru103a_raw,55,15,4
cru103b_raw,305,15,2
cru104b_raw,315,15,0
cru106a_raw,325,15,2
cru106b_raw,325,45,0
cru107a_raw,195,15,1
cru107b_raw,195,15,1
cru108a_raw,314,45,1
cru108b_raw,15,15,10
cru109a_raw,167,15,1
cru109b_raw,165,15,1
cru110a_raw,170,15,2
cru110b_raw,235,15,1
cru111a_raw,271,15,1
cru111b_raw,302,15,0
cru112a_raw,255,15,0
cru112b_raw,245,15,0
cru113a_raw,236,15,1
cru113b_raw,250,15,0
cru114a_raw,255,15,2
cru114b_raw,245,15,4
cru115a_raw,169,15,6
cru115b_raw,188,25,5
cru116a_raw,143,15,3
cru116b_raw,164,15,2
cru117a_raw,154,15,7
cru117b_raw,155,15,6
