tree,n_missing_total,n_missing_1980_on,n_outliers_total
ID143a_L_raw,109,8,0
ID143b_L_raw,97,8,0
ID147a_L_raw,104,8,0
ID147b_L_raw,100,8,0
ID183b_L_raw,138,8,0
ID193b_L_raw,100,8,1
ID201b_D_raw,93,14,2
ID207a_L_raw,104,10,2
ID209a_L_raw,94,8,1
ID283a_L_raw,102,6,1
ID283b_L_raw,106,10,1
ID301a_U_raw,125,10,0
ID301b_U_raw,127,17,0
ID377a_L_raw,144,8,0
ID505a_L_raw,111,7,1
ID505b_L_raw,124,7,0
ID541a_D_raw,122,9,0
ID541b_D_raw,114,13,1
ID543a_L_raw,126,7,1
ID551a_L_raw,174,7,0
ID551b_L_raw,177,8,1
ID553a_U_raw,170,8,0
ID607a_L_raw,134,7,0
ID607b_L_raw,118,7,0
ID611a_D_raw,128,15,2
ID611b_D_raw,135,15,1
ID617a_L_raw,118,8,0
ID617b_L_raw,113,8,0
ID625a_D_raw,129,12,0
ID641a_L_raw,91,7,1
ID683a_L_raw,147,7,0
ID695a_L_raw,116,7,0
ID695b_L_raw,123,7,0
ID709a_D_raw,26,18,1
ID709b_D_raw,14,14,1
ID713a_D_raw,128,12,0
ID715a_D_raw,131,9,0
ID721a_L_raw,116,7,0
ID721b_L_raw,112,7,1
ID725a_L_raw,133,7,1
ID725b_L_raw,139,7,0
ID727a_L_raw,130,7,0
ID733a_D_raw,93,10,3
ID733b_D_raw,103,18,1
ID737b_L_raw,98,7,1
ID741a_D_raw,147,12,0
ID743a_D_raw,102,14,0
ID743b_D_raw,101,14,1
ID751b_D_raw,107,14,2
ID755a_D_raw,130,11,1
ID755b_D_raw,133,10,0
ID761a_D_raw,136,10,1
ID769a_L_raw,160,7,0
ID769b_L_raw,171,7,0
ID775a_L_raw,93,7,1
ID775b_L_raw,85,7,2
ID777a_L_raw,162,8,0
ID779a_D_raw,105,19,0
ID779b_D_raw,116,17,0
ID783a_L_raw,111,7,1
ID785a_D_raw,93,11,2
ID785b_D_raw,91,10,1
ID787a_L_raw,82,6,1
ID787b_L_raw,84,6,1
ID791b_D_raw,46,10,1
ID793a_D_raw,109,10,4
ID793b_D_raw,108,11,1
ID803a_D_raw,103,11,0
ID803b_D_raw,111,13,1
ID807a_D_raw,113,10,0
ID811a_L_raw,169,6,0
ID811b_L_raw,169,6,2
ID819b_L_raw,167,7,0
ID821a_D_raw,85,8,2
ID93a_U_raw,118,11,2
