,State,Species,Band,Pair,Comp,Tag,Lat,Long,Elev,Slope,Aspect,DBH,Bark,BAF,ABLA_L,ABLA_R,ABLA_G,PSME_L,PSME_R,PSME_G,CANO_L,CANO_R,CANO_G,ABAM_L,ABAM_R,ABAM_G,PIEN_L,PIEN_R,PIEN_G,PIMO_L,PIMO_R,PIMO_G,TSHE_L,TSHE_R,TSHE_G,THPL_L,THPL_R,THPL_G,ABGR_L,ABGR_R,ABGR_G,PIAL_L,PIAL_R,PIAL_G,ACMA_L,ACMA_R,ACMA_G,BA_tot,BA_sameL,BA_sameLR,BA_sameRG,BA_same_all,BA_otherL,BA_otherLR,BA_otherRG,BA_other_all,BA_totL,BA_totR,BA_totG,ABLA_5,ABLA_5d,PSME_5,PSME_5d,ABAM_5,ABAM_5D,PIEN_5,PIEN_5d,PIMO_5,PIMO_5d,LAOC_5,LAOC_5d,TSHE_5,TSHE_5d,THPL_5,THPL_5d,ABGR_5,ABGR_5d,PIAL_5,PIAL_5d,CANO_5,CANO_5D,ACMA_5,ACMA_5d,in5_tot,in5_L,in5_same,in5_sameL,in5_other,in5_otherL,p_base.ref.,p_bot.of.canopy.,p_top.of.canopy.,dist,Height,N_Cr,p_taller..,NOTES,pic_N,pic_S,ABLA_r1,ABLA_r2,ABLA_r3,ABLA_r4,ABLA_rdead,PSME_r1,PSME_r2,PSME_r3,PSME_r4,PSME_rt,PSME_rdead,ABAM_r1,ABAM_r2,ABAM_r3,ABAM_r4,ABAM_rdead,PIEN_r1,PIEN_r2,PIEN_r3,PIEN_r4,PIEN_rdead,PIMO_r1,PIMO_r2,PIMO_r3,PIMO_r4,PIMO_rdead,LAOC_r1,LAOC_r2,LAOC_r3,LAOC_r4,LAOC_rdead,TSHE_r1,TSHE_r2,TSHE_r3,TSHE_r4,TSHE_r5,TSHE_rdead,THPL_r1,THPL_r2,THPL_r3,THPL_r4,THPL_r5,THPL_rdead,ABGR_r1,ABGR_r2,ABGR_r3,ABGR_r4,ABGR_r5,ABGR_rt,ABGR_rdead,CANO_r1,CANO_r2,CANO_r3,CANO_r4,CANO_R5,CANO_rdead,PairUn,ACF,BA_totLR,DBHsc,BA_totLRsc,N_Crsc,in5_totsc,ACFsc,BAI10yr,BAI10yrtot,BAI10yrmax,BAI10yrmin,BAI10yrsd,BAI10yrCV
170,WA,TSHE,M,10,N,TSHE-M-10N,48.00957,123.58752,285,70.7,280,54.5,1.1,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,100,100,0,100,40,40,0,40,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,-30.6,43,124,25,38.65,2,100,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,67,NA,M10,0.52393273,140,0.132364138,-1.814222003,-1.574158051,-0.865145596,-0.085515222,2884.676309,28846.76309,5255.877852,1866.89915,1230.084777,0.426420383
171,WA,TSHE,M,11,C,TSHE-M-11C,48.00867,123.58953,231,83.6,300,34.3,0.09,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,6,0,0,320,20,20,0,20,300,300,0,300,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,3,0,0,3,3,-18.3,33.7,84.6,23,23.667,5,10,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,68,NA,M11,0.494655005,320,-1.684367874,0.807376284,0.31483161,-0.361389932,-0.31127235,1067.1004,10671.004,1280.156608,949.2302599,111.5488074,0.104534501
172,WA,TSHE,M,11,N,TSHE-M-11N,48.00865,123.5896,233,78.4,308,31.5,0.07,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,2,0,0,260,60,60,0,60,200,200,0,200,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-21.3,18.3,112,19,25.327,3,10,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,69,NA,M11,0.702925731,260,-1.936192113,-0.066489812,-0.94449483,-1.368901259,1.294678984,1572.110849,15721.10849,2178.632064,953.2113922,456.7788017,0.290551269
153,WA,TSHE,M,2,C,TSHE-M-2C,48.01064,123.58785,200,53.7,295,46.2,0.9,10,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,4,0,1,0,0,0,0,0,0,1,0,0,220,110,110,0,110,90,100,20,110,200,10,10,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,7,6,4,4,3,2,-16.4,16.3,260,15,41.46,6,100,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,NA,0,0,0,0,50,NA,M2,0.881693198,210,-0.614114857,-0.794711558,0.94449483,1.653632721,2.673134117,2383.743865,23837.43865,3934.19928,1181.525753,862.1465782,0.361677524
154,WA,TSHE,M,2,N,TSHE-M-2N,48.01049,123.58769,232,81.5,284,44.4,1.3,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,2,0,0,190,30,30,0,30,160,160,0,160,190,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,0,0,3,3,-31.5,23,133,26,42.77,4,66,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,51,NA,M2,0.668693009,190,-0.776001868,-1.086000257,-0.31483161,-0.361389932,1.030714446,1679.861121,16798.61121,2208.908619,1141.757321,369.7228975,0.220091347
155,WA,TSHE,M,3,C,TSHE-M-3C,48.01065,123.58708,255,63.8,290,48,0.9,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,5,0,0,0,0,0,0,0,0,3,0,0,200,80,80,10,90,110,110,0,110,190,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,6,5,2,1,4,4,5.6,77.6,169,26,42.484,5,25,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,52,NA,M3,0.559363525,190,-0.452227846,-1.086000257,0.31483161,1.149877058,0.187687518,3190.598075,31905.98075,4533.003532,2001.421135,831.5398028,0.260621922
156,WA,TSHE,M,3,N,TSHE-M-3N,48.01076,123.58731,243,65.4,305,41,0.9,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,4,0,0,140,70,70,0,70,70,70,0,70,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,1,1,2,2,-39.3,47.3,105,22,31.746,2,100,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,53,NA,M3,0.3998614,140,-1.081788444,-1.814222003,-1.574158051,-0.361389932,-1.042214807,2301.690978,23016.90978,3268.691841,1147.447628,747.4529545,0.324740794
157,WA,TSHE,M,4,C,TSHE-M-4C,48.01098,123.58734,212,73,316,77,1.6,20,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,2,0,0,320,120,120,0,120,200,200,0,200,320,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4,4,2,2,2,2,15,87.1,193,22,39.16,9,90,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,54,NA,M4,0.59494382,320,2.155951775,0.807376284,2.833484491,0.142365731,0.462043034,3106.96946,31069.6946,3944.838468,2174.760365,580.9965225,0.186997822
158,WA,TSHE,M,4,N,TSHE-M-4N,48.01105,123.58739,211,88.9,302,70.3,2.1,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,4,0,0,260,100,100,0,100,160,160,0,160,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,4,2,2,2,2,-34.3,35.9,115,18,26.874,5,100,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,55,NA,M4,0.52980576,260,1.553372346,-0.066489812,0.31483161,0.142365731,-0.040228967,2411.031602,24110.31602,3712.709401,1381.898795,640.5165415,0.265660782
159,WA,TSHE,M,5,C,TSHE-M-5C,48.01191,123.5869,183,56.6,784,46.8,1.3,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1,0,0,0,0,0,0,1,0,0,380,0,0,0,0,240,360,140,380,240,120,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,4,4,0,0,4,4,-16.6,60.7,157,27,46.872,6,90,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,0,0,0,0,56,NA,M5,0.554723502,360,-0.56015252,1.389953681,0.94449483,0.142365731,0.151908843,3609.367616,36093.67616,6189.122362,1871.071339,1529.850843,0.423855646
160,WA,TSHE,M,5,N,TSHE-M-5N,48.0121,123.58678,226,72.7,284,43.3,1.3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,0,0,0,0,0,0,0,0,7,0,0,320,40,60,40,80,240,240,0,240,280,20,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,3,2,2,1,1,-11.4,21.8,120,26,34.164,3,100,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,57,NA,M5,0.747336377,300,-0.874932819,0.516087585,-0.94449483,-0.361389932,1.637124308,2353.470976,23534.70976,3725.471101,1531.953072,707.9070713,0.300792777
161,WA,TSHE,M,6,C,TSHE-M-6C,48.01077,123.58887,190,68.1,280,39,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,1,0,0,320,140,140,0,140,180,180,0,180,320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,5,5,1,1,4,4,-7.9,43.3,86.6,30,28.35,4,50,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,58,NA,M6,0.458201058,320,-1.261662901,0.807376284,-0.31483161,0.646121394,-0.592364491,375.8135531,3758.135531,563.4096451,219.5045395,114.7387983,0.305307771
162,WA,TSHE,M,6,N,TSHE-M-6N,48.01049,123.58902,191,49.6,245,43.9,1.2,20,0,0,0,2,6,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,3,0,0,400,40,40,0,40,220,340,140,360,260,120,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,1,1,2,2,47,55.5,150,22,22.66,3,100,near rivulet,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,59,NA,M6,0.917475728,380,-0.820970482,1.68124238,-0.94449483,-0.361389932,2.94904904,2971.596927,29715.96927,4780.900839,1869.888939,901.2915241,0.303302078
163,WA,TSHE,M,7,C,TSHE-M-7C,48.00979,123.58914,179,55,290,43.5,1.2,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,3,0,0,320,40,40,0,40,280,280,0,280,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,5,5,2,2,3,3,0,57.1,111,32,35.52,5,100,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,60,NA,M7,0.485585586,320,-0.856945373,0.807376284,0.31483161,0.646121394,-0.381205587,1455.274144,14552.74144,2002.296472,745.0239226,376.2305288,0.258528972
164,WA,TSHE,M,7,N,TSHE-M-7N,48.01012,123.58893,188,63.5,282,49.5,1.7,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,2,0,0,300,20,20,20,40,260,260,0,260,280,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,2,1,0,2,2,-19.7,61.5,125,26,37.622,3,40,big doug,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,61,NA,M7,0.438838977,280,-0.317322003,0.224798887,-0.94449483,-0.361389932,-0.741663244,823.4289944,8234.289944,1724.934172,67.75465336,439.7089154,0.533997368
165,WA,TSHE,M,8,C,TSHE-M-8C,48.0099,123.58762,256,66.6,270,74.2,1.2,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,340,60,60,0,60,280,280,0,280,340,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,9,8,1,1,8,7,11.3,84.1,147,40,54.28,6,50,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,62,NA,M8,0.463522476,340,1.904127536,1.098664983,0.94449483,2.661144047,-0.551331657,6501.207728,65012.07728,9680.146646,3196.536423,1810.8779,0.278544845
166,WA,TSHE,M,8,N,TSHE-M-8N,48.00986,123.58807,236,71.7,295,79.9,1.7,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,2,0,0,240,40,40,0,40,200,200,0,200,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,-13.6,63,166,28,50.288,4,80,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,63,NA,M8,0.573496659,240,2.416769738,-0.35777851,-0.31483161,-0.865145596,0.296666471,3133.547473,31335.47473,5182.247693,1895.929567,1108.026773,0.3536014
167,WA,TSHE,M,9,C,TSHE-M-9C,48.00928,123.58865,232,41.9,304,46.5,1.4,20,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,400,100,100,0,100,300,300,0,300,400,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,7,7,1,1,6,6,-58.9,39.6,119,25,44.475,5,75,,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,64,NA,M9,0.446318156,400,-0.587133688,1.972531078,0.31483161,1.653632721,-0.683992165,1042.201037,10422.01037,1361.574289,645.0736591,250.524926,0.240380615
168,WA,TSHE,M,9,N,TSHE-M-9N,48.00935,123.5885,245,87,268,43.1,1.1,20,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,180,0,0,0,0,180,180,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,-16.2,50.3,110,27,34.074,4,50,only 1 core ,NA,NA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,NA,0,0,0,0,65,NA,M9,0.473058637,180,-0.892920265,-1.231644606,-0.31483161,-1.368901259,-0.477799429,1209.300469,12093.00469,1593.121902,788.2488658,264.9625494,0.219103983
