,State,Species,Band,Pair,Comp,Tag,Lat,Long,Elev,Slope,Aspect,DBH,Bark,BAF,ABLA_L,ABLA_R,ABLA_G,PSME_L,PSME_R,PSME_G,PIEN_L,PIEN_R,PIEN_G,PIMO_L,PIMO_R,PIMO_G,LAOC_L,LAOC_R,LAOC_G,TSHE_L,TSHE_R,TSHE_G,THPL_L,THPL_R,THPL_G,ABGR_L,ABGR_R,ABGR_G,PIAL_L,PIAL_R,PIAL_G,PICO_L,PICO_R,PICO_G,Pop_sp_L,Pop_sp_R,Pop_sp_G,BA_tot,BA_sameL,BA_sameLR,BA_sameRG,BA_same_all,BA_otherL,BA_otherLR,BA_otherRG,BA_other_all,BA_totL,BA_totR,BA_totG,ABLA_5,ABLA_5d,PSME_5,PSME_5d,PIEN_5,PIEN_5d,LAOC_5nw,LAOC_5dnw,PIMO_5,PIMO_5d,TSHE_5,TSHE_5d,THPL_5,THPL_5d,ABGR_5,ABGR_5d,PICO_5,PICO_5D,PIAL_5,PIAL_5d,in5_tot,in5_L,in5_same,in5_sameL,in5_other,in5_otherL,p_bot.of.canopy.,p_top.of.canopy.,p_base.ref.,dist,Height,N_Cr,p_taller,pic_N,pic_S,ABLA_r1,ABLA_r2,ABLA_r3,ABLA_r4,ABLA_rt,ABLA_rdead,PSME_r1,PSME_r2,PSME_r3,PSME_r4,PSME_rt,PSME_rdead,PIEN_r1,PIEN_r2,PIEN_r3,PIEN_r4,PIEN_rdead,PIMO_r1,PIMO_r2,PIMO_r3,PIMO_r4,PIMO_rdead,LAOC_r1,LAOC_r2,LAOC_r3,LAOC_r4,LAOC_rdead,TSHE_r1,TSHE_r2,TSHE_r3,TSHE_r4,TSHE_r5,TSHE_rdead,THPL_r1,THPL_r2,THPL_r3,THPL_r4,THPL_r5,THPL_rdead,ABGR_r1,ABGR_r2,ABGR_r3,ABGR_r4,ABGR_rdead,PIAL_r1,PIAL_r2,PIAL_r3,PIAL_r4,PIAL_rdead,PICO_r1,PICO_r2,PICO_r3,PICO_r4,PICO_r5,PICO_rdead,PairUn,ACF,BA_totLR,DBHsc,BA_totLRsc,N_Crsc,in5_totsc,ACFsc,BAI10yr,BAI10yrtot,BAI10yrmax,BAI10yrmin,BAI10yrsd,BAI10yrCV
103,MT,PSME,L,2,C,PSME-L-02C,48.61287,113.85242,1363,63.5,220,34.2,2.5,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,110,90,90,0,90,20,20,0,20,110,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,6,6,1,1,7.8,160,-12.8,17,29.376,4,0.75,595,596,0,0,0,0,0,NA,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,L2,0.880787037,110,-0.356675758,-0.763806998,0.729592169,0.119888731,2.928639477,756.6076049,7566.076049,965.0195779,564.346091,133.4687932,0.176404245
104,MT,PSME,L,2,N,PSME-L-02N,48.61286,113.85247,1362,66.1,230,38.8,3.2,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80,0,80,0,0,0,0,80,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,47.2,129,-5.8,17,22.916,2,0.5,597,598,0,0,0,0,0,NA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L2,0.606824926,80,0.132900608,-1.367627395,-0.578642065,-0.864460851,0.788828757,643.7747569,6437.747569,861.2348655,343.5262177,183.0872123,0.284396383
105,MT,PSME,L,3,C,PSME-L-03C,48.61265,113.85267,1348,55.1,225,32.9,2.9,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,160,150,150,0,150,10,10,0,10,160,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,7,7,2,2,66.8,152,-0.3,15,22.845,4,0.75,601,602,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,L3,0.559422193,160,-0.495034297,0.24256033,0.729592169,0.612063522,0.418584583,714.3024079,7143.024079,856.5373513,467.3446941,116.7107364,0.163391212
106,MT,PSME,L,3,N,PSME-L-03N,48.61274,113.85253,1350,52.2,235,32.4,2.8,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,130,100,100,0,100,30,30,0,30,130,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,23.2,92.7,-6.1,22,21.736,2,1,599,600,0,0,0,0,0,NA,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,NA,L3,0.703441296,130,-0.548249119,-0.361260067,-0.578642065,-0.37228606,1.54346137,1515.695849,15156.95849,2064.615182,1020.916413,360.1974634,0.237644949
107,MT,PSME,L,4,C,PSME-L-04C,48.61266,113.85323,1347,51.5,240,39.9,2.7,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,150,140,140,0,140,10,10,0,10,150,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8,6,6,2,2,73.8,110,-11.2,18,21.816,5,0.75,605,606,0,0,0,0,0,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,NA,L4,0.298679868,150,0.249973217,0.041286865,1.383709286,0.365976127,-1.617971567,885.4607329,8854.607329,1060.007668,572.6698004,146.2739111,0.165195255
108,MT,PSME,L,4,N,PSME-L-04N,48.61263,113.85316,1347,58.3,220,41.7,3.4,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,130,100,100,0,100,30,30,0,30,130,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,61.8,158,-11.8,16,27.168,2,1,603,604,0,0,0,0,0,NA,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L4,0.566548881,130,0.441546578,-0.361260067,-0.578642065,-0.864460851,0.474248351,867.3825036,8673.825036,1238.495699,588.6924343,190.9578575,0.22015415
109,MT,PSME,L,5,C,PSME-L-05C,48.61295,113.85406,1320,35.8,215,36.4,2,10,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,0,150,50,50,10,60,70,90,20,90,120,20,10,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,7,6,2,2,5,4,76.9,159,-16.6,12,21.072,4,0.75,607,608,0,0,0,0,0,NA,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,NA,L5,0.467539863,140,-0.12253054,-0.159986601,0.729592169,0.119888731,-0.299072298,1628.471809,16284.71809,2310.992501,1144.092678,358.5119781,0.220152401
110,MT,PSME,L,5,N,PSME-L-05N,48.61296,113.85415,1320,31.4,230,35.7,2.1,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,100,50,50,0,50,30,50,20,50,80,20,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,2,2,2,2,77.6,162,-1.7,14,22.918,2,0.66,609,610,0,0,0,0,0,NA,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,L5,0.515577276,100,-0.197031291,-0.965080464,-0.578642065,-0.618373455,0.076129109,1225.461394,12254.61394,1779.206505,672.7726323,312.732819,0.255195978
111,MT,PSME,L,6,C,PSME-L-06C,48.61322,113.85496,1310,37.2,225,36.1,1.7,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,6,0,0,0,0,0,180,60,60,0,60,80,120,40,120,140,40,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,7,5,5,2,2,77,174,-7.9,12,21.828,4,1,611,612,0,0,0,0,0,NA,15,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L6,0.533260033,180,-0.154459433,0.645107262,0.729592169,0.119888731,0.2142422,1620.629536,16206.29536,2166.501577,1179.131061,349.0929368,0.21540576
112,MT,PSME,L,6,N,PSME-L-06N,48.61324,113.85519,1308,44.6,225,37.9,2.4,10,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,170,70,70,0,70,100,100,0,100,170,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,82.8,158,-8.5,15,24.975,0,1,613,614,0,0,0,0,0,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1spruce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L6,0.451651652,170,0.037113927,0.443833796,-1.886876299,-1.110548246,-0.423168895,1606.013671,16060.13671,1937.630556,1105.627605,287.0692474,0.178746453
113,MT,PSME,L,7,C,PSME-L-07C,48.61317,113.85568,1294,29.2,245,36.2,1.5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,120,10,10,0,10,110,110,0,110,120,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,6,0,0,6,6,99.6,136,-5.6,19,26.904,4,0.9,617,618,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L7,0.257062147,120,-0.143816469,-0.562533532,0.729592169,-0.126198664,-1.943031282,515.191678,5151.91678,671.3547082,384.6894027,92.82491008,0.180175484
114,MT,PSME,L,7,N,PSME-L-07N,48.61314,113.8555,1297,26,230,31.7,1.9,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,160,20,20,0,20,140,140,0,140,160,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,1,1,2,2,86,149,-11.3,16,25.648,2,1,615,616,0,0,0,0,0,NA,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L7,0.3930131,160,-0.62274987,0.24256033,-0.578642065,-0.864460851,-0.881171645,982.4911892,9824.911892,1354.28083,506.7305455,278.9093605,0.283879757
115,MT,PSME,L,8,C,PSME-L-08C,48.61202,113.85635,1259,30.5,235,36.2,1.8,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,70,0,0,0,0,60,60,10,70,60,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,12,11,0,0,12,11,63.3,116,-10.2,16,20.192,4,1,633,634,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L8,0.417591125,60,-0.143816469,-1.770174326,0.729592169,1.350325708,-0.689202323,478.3634534,4783.634534,723.0068252,218.7438312,175.1404076,0.366124139
116,MT,PSME,L,8,N,PSME-L-08N,48.61207,113.85609,1266,24.4,225,33,1.6,10,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,150,20,20,0,20,130,130,0,130,150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,2,2,84.5,162,-10.6,14,24.164,1,1,631,632,0,0,0,0,0,NA,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,L8,0.449015064,150,-0.484391332,0.041286865,-1.232759182,-1.110548246,-0.44376225,934.4112222,9344.112222,1516.344936,579.2248113,314.8182088,0.336916126
117,MT,PSME,L,9,C,PSME-L-09C,48.61577,113.85652,1311,50.8,240,31.4,1.8,10,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,200,90,90,0,90,100,100,10,110,190,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,8,6,2,2,6,4,139,205,-6.4,11,23.254,5,0.9,695,696,0,0,0,0,0,NA,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L9,0.312204352,190,-0.654678764,0.846380727,1.383709286,0.365976127,-1.512337121,925.1408433,9251.408433,1375.735586,670.0717304,228.0276475,0.246478846
118,MT,PSME,L,9,N,PSME-L-09N,48.61575,113.85664,1310,50.8,240,30.5,1.7,10,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,100,100,0,100,50,50,0,50,150,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,102,180,-6.8,13,24.284,2,1,697,698,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,L9,0.417558887,150,-0.750465444,0.041286865,-0.578642065,-0.37228606,-0.689454127,800.7527403,8007.527403,1059.367238,304.2010387,221.6348382,0.276783116
119,MT,PSME,L,10,C,PSME-L-10C,48.6163,113.85709,1292,38.3,255,61,4,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,230,20,20,0,20,210,210,0,210,230,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,7,0,0,0,25,25,0,0,25,25,48.2,99.4,-4.2,26,26.936,4,1,699,700,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L10,0.494208494,230,2.495638722,1.65147459,0.729592169,4.54946185,-0.09077407,1059.754448,10597.54448,1294.864174,763.8451413,183.7181885,0.173359205
120,MT,PSME,L,10,N,PSME-L-10N,48.61616,113.85712,1292,34.1,275,66.7,3.8,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,120,40,40,0,40,70,70,10,80,110,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,5,4,0,0,5,4,41.8,154,-7.1,17,27.387,2,1,701,702,0,0,0,0,0,NA,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L10,0.696461825,110,3.102287697,-0.763806998,-0.578642065,-0.37228606,1.488947459,668.3976286,6683.976286,928.8210218,419.9943092,158.4477802,0.237056167
121,MT,PSME,L,11,C,PSME-L-11C,48.6173,113.8553,1360,37.1,290,30.3,2.2,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,200,80,80,0,80,120,120,0,120,200,0,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,9,9,5,5,4,4,104,174,-4.2,14,24.948,5,0.5,713,714,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L11,0.392817059,200,-0.771751373,1.047654193,1.383709286,0.612063522,-0.882702844,935.9185216,9359.185216,1293.435793,429.035245,258.7525603,0.27646911
122,MT,PSME,L,11,N,PSME-L-11N,48.61716,113.85524,1367,29.5,285,28.9,1.8,10,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140,60,60,0,60,80,80,0,80,140,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,1,1,53.3,147,-11.3,13,20.579,3,0.75,711,712,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L11,0.591914087,140,-0.920752876,-0.159986601,0.075475052,-0.37228606,0.672366038,779.9690219,7799.690219,1075.076411,275.7336037,228.5563086,0.293032546
123,MT,PSME,L,12,C,PSME-L-12C,48.61704,113.85685,1318,47.2,270,35.3,1.8,10,0,0,0,11,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,170,110,110,0,110,50,50,10,60,160,0,10,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,6,6,3,3,3,3,103,171,-1.2,15,25.83,4,0.4,721,722,0,0,0,0,0,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L12,0.394889663,160,-0.239603149,0.24256033,0.729592169,-0.126198664,-0.866514549,470.4103232,4704.103232,650.7827992,305.3569508,86.74395196,0.184400613
124,MT,PSME,L,12,N,PSME-L-12N,48.61715,113.85646,1327,46.8,250,39.6,1.3,10,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,90,40,40,0,40,50,50,0,50,90,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,6,6,3,3,3,3,83.8,186,-11.3,13,25.649,2,0.9,719,720,0,0,0,0,0,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L12,0.517992904,90,0.218044324,-1.166353929,-0.578642065,-0.126198664,0.094996638,1333.255433,13332.55433,1668.595568,1085.183649,215.190436,0.161402257
125,MT,PSME,L,13,C,PSME-L-13C,48.61555,113.85694,1300,43.1,255,47.4,4.8,10,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,16,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,320,10,10,0,10,290,290,20,310,300,0,20,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,15,15,0,0,15,15,48.2,71.1,-10.6,29,23.693,4,1,986,987,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L13,0.280293758,300,1.048195553,3.06038885,0.729592169,2.088587895,-1.761578272,1223.502704,12235.02704,1489.215769,935.6873378,174.8657191,0.142922217
126,MT,PSME,L,13,N,PSME-L-13N,48.61562,113.85741,1289,44.3,250,44.3,1.9,10,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,150,30,30,0,30,120,120,0,120,150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,3,0,0,3,3,36.7,85.5,-15.1,32,32.192,2,1,984,985,0,0,0,0,0,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,L13,0.485089463,150,0.718263654,0.041286865,-0.578642065,-0.864460851,-0.161999249,1037.581151,10375.81151,1305.772956,782.8435962,167.2000607,0.161144081
127,MT,PSME,M,1,C,PSME-M-01C,48.61464,113.85052,1488,24.3,210,44,2.2,10,0,0,1,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,150,110,110,10,120,20,20,10,30,130,0,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,81.4,158,1.1,12,18.828,4,0.75,637,638,0,0,0,0,0,NA,2,2,2,3,0,"1,",1,0,1,1,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M1,0.48820905,130,0.686334761,-0.361260067,0.729592169,-0.126198664,-0.137633376,562.6901834,5626.901834,761.0609865,383.0345162,140.2222873,0.249199811
128,MT,PSME,M,1,N,PSME-M-01N,48.6146,113.85039,1488,22,215,42.3,2.2,10,0,0,1,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,70,20,80,10,10,10,20,70,10,20,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,1,73.1,132,2.1,20,25.98,1,0.9,635,636,0,0,0,0,0,NA,0,4,0,4,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,1,0,NA,M1,0.453425712,80,0.505404364,-1.367627395,-1.232759182,-0.864460851,-0.409312404,772.8364875,7728.364875,1425.820563,244.3860123,325.3140051,0.420935101
145,MT,PSME,M,10,C,PSME-M-10C,48.61554,113.85356,1439,39.8,260,38.3,2.7,10,0,0,0,14,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200,140,140,10,150,50,50,0,50,190,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,64.6,150,-11.4,16,25.824,4,0.5,671,672,0,0,0,0,0,NA,1,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,1,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M10,0.529120198,190,0.079685785,0.846380727,0.729592169,-0.37228606,0.181907573,1067.446178,10674.46178,1518.554205,766.4124509,240.5073975,0.22531103
146,MT,PSME,M,10,N,PSME-M-10N,48.61557,113.85373,1437,39.9,250,38.9,2.4,10,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,130,130,0,130,60,60,0,60,190,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,55.3,145,-7,15,22.8,2,1,673,674,0,0,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M10,0.590131579,190,0.143543572,0.846380727,-0.578642065,-1.356635642,0.658443565,1413.056693,14130.56693,1954.845521,949.4679772,283.4586284,0.200599615
147,MT,PSME,M,11,C,PSME-M-11C,48.61473,113.8536,1427,42.1,250,33,1.7,10,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,200,110,110,0,110,90,90,0,90,200,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,8,4,4,4,4,93.1,184,-1.2,14,25.928,4,1,675,676,0,0,0,0,0,NA,6,1,0,2,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M11,0.490820734,200,-0.484391332,1.047654193,0.729592169,0.365976127,-0.117234535,1095.68535,10956.8535,1847.508675,679.1381901,364.6389003,0.332795268
148,MT,PSME,M,11,N,PSME-M-11N,48.61474,113.85351,1426,42.1,250,34,2.5,10,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,170,80,80,0,80,90,90,0,90,170,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,5,3,3,2,2,80.1,178,-6.3,12,22.116,1,0.75,677,678,0,0,0,0,0,NA,7,6,0,1,1,"1,",0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,2,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M11,0.531199132,170,-0.377961687,0.443833796,-1.232759182,-0.37228606,0.198145309,541.6658567,5416.658567,767.6218698,256.1274266,172.2904062,0.318075072
149,MT,PSME,M,12,C,PSME-M-12C,48.61414,113.85316,1411,44.5,215,34,2.2,10,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,80,80,0,80,20,20,0,20,100,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,1,1,39.2,113,-12.9,15,18.885,4,0.5,681,682,0,0,0,0,0,NA,0,1,1,4,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,1,0,NA,M12,0.586179508,100,-0.377961687,-0.965080464,0.729592169,-0.126198664,0.627575483,987.2545667,9872.545667,1197.211939,714.5695048,165.9345206,0.168076731
