tree,n_missing_total,n_missing_1980_on,n_outliers_total
HRG10A_raw,798,0,1
HRG10B_raw,246,0,5
HRG15A_raw,170,331,4
HRG15B_raw,70,504,3
HRG16A_raw,70,464,5
HRG17A_raw,385,50,5
HRG21A_raw,0,575,8
HRG3A_raw,551,0,7
HRG3B_raw,499,0,19
HRG4A_raw,625,170,5
HRG4B_raw,577,70,7
HOR14A_raw,825,0,2
HOR14B_raw,424,0,2
HOR14C_raw,399,0,12
HRK01A_raw,913,0,5
HRK01B_raw,908,0,3
HRK06A_raw,1094,0,0
HRK06B_raw,1035,0,1
HRK07A_raw,936,0,3
HRK07B_raw,905,0,5
HRK08A_raw,958,0,2
HRK09A_raw,975,0,0
HRK09B_raw,947,0,4
HRK10A_raw,874,0,4
HRK11A_raw,941,0,1
HRK11B_raw,933,0,1
HRK13B_raw,990,0,1
HRK14A_raw,1037,0,1
HRK14B_raw,923,0,0
HRK15A_raw,896,0,2
HRK15B_raw,887,0,3
HRK16A_raw,898,0,8
HRK16B_raw,803,0,8
HRG33A_raw,0,980,0
HRG33C_raw,170,253,0
