tree,n_missing_total,n_missing_1980_on,n_outliers_total
783011_raw,48,45,7
783012_raw,190,45,1
783021_raw,51,45,2
783022_raw,92,45,1
783031_raw,102,45,4
783032_raw,84,45,3
783041_raw,102,45,3
783042_raw,118,45,3
783051_raw,128,45,1
783052_raw,101,45,0
783061_raw,68,45,3
783062_raw,86,45,3
783071_raw,120,45,1
783072_raw,93,45,2
783081_raw,69,45,6
783082_raw,86,45,0
783091_raw,67,45,2
783092_raw,86,45,1
783101_raw,155,45,0
783102_raw,147,45,1
783111_raw,103,45,1
783112_raw,93,45,3
783121_raw,144,45,3
783122_raw,170,45,2
783131_raw,177,45,0
783132_raw,182,45,0
