tree,n_missing_total,n_missing_1980_on,n_outliers_total
72-9-1_raw,68,0,0
72-9-2_raw,91,0,1
99-2-14_raw,18,0,0
100-5-6_raw,102,0,0
104-1-13_raw,71,0,1
104-2-6_raw,58,0,0
106-4-5_raw,91,0,0
106-8-15_raw,77,0,0
106-11-3_raw,34,0,1
106-14-8_raw,84,0,0
106-16-8_raw,90,0,1
109-4-8_raw,115,0,0
112-1-3_raw,90,0,0
114-1-3_raw,0,0,0
118-2-1_raw,97,0,0
123-8-2_raw,99,0,0
129-2-2_raw,81,0,1
129-4-3_raw,89,0,2
129-5-4_raw,1,0,0
129-5-5_raw,74,0,1
132-2-8_raw,81,0,1
132-3-6_raw,93,0,0
132-5-6_raw,89,0,0
132-6-5_raw,101,0,0
134-2-1_raw,82,0,0
791-3-5_raw,93,0,0
791-3-6_raw,84,0,0
792-1-1_raw,117,2,0
792-2-9_raw,76,0,0
792-7-3_raw,93,0,0
