tree,n_missing_total,n_missing_1980_on,n_outliers_total
25-0974A_raw,168,31,5
382A_raw,34,34,2
24-0254B_raw,290,5,0
25-0988B_raw,238,39,1
375A_raw,297,5,1
375B_raw,297,5,0
28-1407A_raw,207,5,1
28-1268A_raw,297,5,0
23-1831A_raw,250,5,0
26-0755A_raw,162,5,0
22-2405A_raw,254,5,0
25-0971A_raw,190,5,2
28-1407B_raw,195,5,0
25-0988A_raw,162,5,4
26-0755B_raw,184,5,1
28-1099B_raw,224,5,1
25-0974B_raw,168,5,5
22-2405B_raw,233,8,1
23-1831B_raw,280,5,0
376A_raw,290,5,1
28-1099A_raw,251,5,0
26-0764B_raw,203,5,0
26-0764A_raw,190,5,0
25-0929A_raw,158,5,4
25-0971B_raw,194,5,6
25-0978A_raw,188,5,1
