tree,n_missing_total,n_missing_1980_on,n_outliers_total
FEA01A_raw,336,28,4
FEA01B_raw,325,28,3
FEA01C_raw,321,28,2
FEA02A_raw,209,28,3
FEA02B_raw,157,28,1
FEA02C_raw,167,45,4
FEA03A_raw,308,29,2
FEA03B_raw,298,28,3
FEA04A_raw,391,28,0
FEA04B_raw,366,28,0
FEA06A_raw,287,28,1
FEA07A_raw,226,28,3
FEA07B_raw,226,28,1
FEA07C_raw,163,28,0
FEA08A_raw,161,28,7
FEA08B_raw,149,28,6
FEA09A_raw,284,28,2
FEA10A_raw,194,28,6
FEA11A_raw,294,28,3
FEA12A_raw,208,45,5
FEA12B_raw,203,45,2
FEA12C_raw,178,45,8
FEA12D_raw,366,45,2
FEA14A_raw,343,28,3
FEA14B_raw,306,28,1
FEA14C_raw,212,45,4
FEA15A_raw,346,28,2
FEA15B_raw,346,28,2
FEA16B_raw,377,28,0
FEA17A_raw,337,28,1
FEA18A_raw,208,28,3
FEA20B_raw,293,45,2
FEA22A_raw,359,45,0
FEA22D_raw,306,45,3
FEA22B_raw,196,28,2
FEA22C_raw,137,28,4
FEA23A_raw,336,28,2
FEA23B_raw,272,28,1
FEA24A_raw,363,28,2
FEA24B_raw,363,28,0
FEA25A_raw,233,28,3
FEA25B_raw,294,28,4
FEA26A_raw,174,28,3
FEA26B_raw,187,28,3
FEA27A_raw,376,28,1
FEA28A_raw,379,28,0
FEA28B_raw,376,28,0
FEA29B_raw,362,28,1
FEA30A_raw,201,45,2
FEA30B_raw,221,28,0
FEA31A_raw,344,28,1
FEA31B_raw,354,28,3
FEA32A_raw,348,45,1
FEA32B_raw,326,28,2
FEA33A_raw,213,28,1
FEA33B_raw,202,28,3
FEA34A_raw,335,28,0
FEA34B_raw,348,28,0
FEA35A_raw,318,28,0
FEA36A_raw,368,28,0
FEA36B_raw,375,28,0
FEA37A_raw,334,28,1
FEA38A_raw,167,28,2
FEA37B_raw,101,28,3
FEA39A_raw,369,45,0
FEA39B_raw,261,45,4
FEA40A_raw,200,45,2
FEA40B_raw,166,28,3
FE201A_raw,338,20,0
FE202A_raw,387,20,2
FE203A_raw,323,20,2
FE204A_raw,343,20,2
FE205A_raw,375,20,0
FE206A_raw,393,20,2
FE207A_raw,340,20,1
FE208A_raw,381,20,0
FE209A_raw,333,20,1
FE210A_raw,364,20,1
FE211A_raw,309,20,2
FE213A_raw,403,20,1
FE214A_raw,390,20,0
FE215A_raw,341,20,3
FE216A_raw,313,20,6
FE217A_raw,318,20,3
FE218A_raw,334,20,1
FE220A_raw,348,20,1
FE221A_raw,359,20,1
FE222A_raw,401,20,0
FE223A_raw,396,20,1
FE225A_raw,315,20,2
FE226A_raw,380,20,1
FE227A_raw,373,20,2
FE228A_raw,375,20,1
FE229A_raw,389,20,0
FE230A_raw,405,20,1
FE231A_raw,384,20,0
FE232A_raw,393,20,1
FE233A_raw,383,20,0
FE234A_raw,387,20,0
FE235A_raw,364,20,0
FE236A_raw,385,20,1
FE237A_raw,229,45,0
FE237B_raw,428,20,0
FE238A_raw,390,20,1
FE239A_raw,400,20,0
FE240A_raw,400,20,0
FE252A_raw,156,45,4
FE252B_raw,327,45,2
FE252C_raw,232,45,4
FE253A_raw,204,45,2
FE254A_raw,255,45,1
FE255B_raw,313,45,4
FE256A_raw,272,45,0
FE257A_raw,235,45,5
FE259A_raw,201,45,3
FE259B_raw,206,45,3
FE260A_raw,223,45,3
FE260B_raw,324,45,2
