tree,n_missing_total,n_missing_1980_on,n_outliers_total
WEB01A_raw,192,45,6
WEB01B_raw,152,25,8
WEB02A_raw,347,25,3
WEB02B_raw,351,25,0
WEB03A_raw,279,25,7
WEB03B_raw,279,25,4
WEB04A_raw,299,25,4
WEB04B_raw,260,25,4
WEB05A_raw,227,25,4
WEB05B_raw,268,45,3
WEB08A_raw,272,25,4
WEB08B_raw,258,25,9
WEB09A_raw,253,25,7
WEB09B_raw,219,25,1
WEB12A_raw,107,25,9
WEB13A_raw,132,45,7
WEB13C_raw,410,45,0
WEB14A_raw,346,25,2
WEB14B_raw,373,25,1
WEB15B_raw,78,25,9
WEB16A_raw,106,25,11
WEB16B_raw,219,25,1
WEB17A_raw,212,25,8
WEB17B_raw,213,25,8
WEB21A_raw,82,25,10
WEB21B_raw,81,25,13
WEB23A_raw,58,45,13
WEB25B_raw,146,25,4
WEB26A_raw,170,25,7
WEB26B_raw,194,25,10
WEB27A_raw,200,26,4
WEB27B_raw,185,25,7
WEB31A_raw,227,25,5
WEB32B_raw,131,25,10
WEB35C_raw,326,25,1
WEB36A_raw,151,25,11
WEB38A_raw,163,45,6
WTK03A_raw,376,23,1
WTK03B_raw,332,23,2
WTK04A_raw,165,23,9
WTK04B_raw,151,23,8
WTK05A_raw,259,23,4
WTK07A_raw,176,23,3
WTK07B_raw,130,23,13
WTK08A_raw,265,23,3
WTK08B_raw,235,23,1
WTK09B_raw,385,23,1
WTK10A_raw,268,23,6
WTK10B_raw,427,23,0
WTK13A_raw,149,23,5
WTK13B_raw,146,23,4
WTK14A_raw,175,23,4
WTK14B_raw,340,45,1
WTK15A_raw,166,23,3
WTK16A_raw,261,45,1
WTK17A_raw,323,23,4
WTK18A_raw,146,23,6
WTK18B_raw,190,33,3
WTK19A_raw,173,23,9
WTK19B_raw,170,23,6
WTK21A_raw,168,23,7
WTK21B_raw,194,28,4
WTK23A_raw,174,23,14
WTK24A_raw,267,23,5
WTK25C_raw,157,23,9
WTK28A_raw,231,39,2
WTK28B_raw,249,23,0
WTK29B_raw,348,23,1
WTK30A_raw,291,23,1
WTK30B_raw,317,23,0
WPU01A_raw,455,16,0
WPU01B_raw,440,16,1
WPU02A_raw,278,16,6
WPU02B_raw,323,16,4
WPU03A_raw,362,16,0
WPU03B_raw,350,16,2
WPU04A_raw,311,16,2
WPU04B_raw,282,16,2
WPU05A_raw,413,16,0
WPU05B_raw,410,16,0
WPU06A_raw,243,16,5
WPU06B_raw,302,16,1
WPU07A_raw,452,16,0
WPU07B_raw,419,16,0
WPU08A_raw,364,16,1
WPU08B_raw,355,16,1
WPU09A_raw,452,16,1
WPU09B_raw,354,16,1
WPU10A_raw,300,16,4
WPU11A_raw,404,16,3
WPU11B_raw,342,16,2
WPU12A_raw,296,16,3
WPU12B_raw,328,16,2
WPU13A_raw,263,16,6
WPU13B_raw,259,16,8
WPU14A_raw,337,18,2
WPU14B_raw,337,16,0
WPU15A_raw,275,16,1
WPU15B_raw,279,16,2
WPU16A_raw,353,16,2
WPU16B_raw,324,16,4
WPU18A_raw,381,16,0
WPU18B_raw,385,16,3
WPU19A_raw,463,16,0
WPU19B_raw,453,16,0
WPU20A_raw,476,17,0
WPU20B_raw,471,17,0
WPU21A_raw,467,17,0
WPU21B_raw,468,16,2
