tree,n_missing_total,n_missing_1980_on,n_outliers_total
RMU01B_raw,1009,45,14
RMU01C_raw,606,45,35
RMU02_raw,532,39,52
RMU03_raw,970,45,15
RMU04A_raw,1110,45,30
RMU04B_raw,1885,45,0
RMU05A_raw,1037,39,13
RMU05B_raw,1376,45,12
RMU6A_raw,1329,45,13
RMU6B_raw,1785,45,3
RMW04A_raw,1770,45,4
RWM01A_raw,1528,45,13
RWM01B_raw,1587,45,7
RWM02A_raw,1092,45,7
RWM03A_raw,1133,45,6
RWM041_raw,1407,45,16
RWM04A_raw,1770,45,6
RWU02_raw,532,39,52
SBG01A_raw,1618,32,6
SBG01B2_raw,1931,45,1
SBG02A_raw,1854,32,2
SBG04B_raw,1925,32,1
SBG05A1_raw,1853,45,6
SBG05A2_raw,1952,32,2
SBG05B1_raw,2005,45,3
SBG05B2_raw,1945,45,1
SBG06A1_raw,1868,45,2
SBG06A2_raw,1932,32,1
SBG06B_raw,1816,45,3
SBG07A1_raw,1957,45,1
SBG07A2_raw,2028,32,0
SBG07B_raw,1823,32,3
SBG08A1_raw,1957,45,0
SBG08A2_raw,1846,32,5
SBG08B_raw,1714,32,7
SBG09A_raw,1853,32,0
SBG11A_raw,1997,32,2
SBG11B_raw,1820,32,5
SBG11C_raw,1790,32,7
SBG12A_raw,1869,32,4
SBG13A_raw,1814,32,5
SBG13B_raw,1903,33,2
SBG14A_raw,1722,33,2
SBG14C_raw,1568,32,4
SBG15A_raw,1842,45,2
SBG15B_raw,1756,32,2
SBG16A_raw,1836,32,3
SBG16B_raw,1821,32,3
SBG17B_raw,1694,35,3
SBG18A_raw,1864,33,6
SBG18B_raw,1874,35,6
SBG19A_raw,1785,32,6
SBG19B_raw,1848,32,4
SBG21A_raw,1479,31,6
SBG21B_raw,1938,36,1
SBG22A_raw,1865,32,4
SBG23A_raw,1845,31,1
SBG23B_raw,1825,32,1
SBG24A_raw,1534,45,5
SBG25B_raw,1796,32,2
SBG26A_raw,1418,32,8
SBG26B_raw,1689,32,0
SBG27A_raw,1852,39,2
SBG27B_raw,1849,39,6
SBG28A_raw,1906,32,2
SBG28B_raw,1757,31,4
SBG29A_raw,1663,33,3
SBG29B_raw,1293,31,11
