tree,n_missing_total,n_missing_1980_on,n_outliers_total
DBAB701A_raw,88,34,0
DBAB701B_raw,106,34,1
DBAB702A_raw,84,34,0
DBAB702B_raw,74,34,0
DBAB703A_raw,83,34,0
DBAB703B_raw,79,34,0
DBAB709A_raw,80,34,0
DBAB709B_raw,76,34,0
DBAB712A_raw,91,34,0
DBAB712B_raw,55,34,0
DBAB714A_raw,48,34,0
DBAB714B_raw,34,34,0
DBAB720A_raw,102,34,0
DBAB720B_raw,87,34,0
DBAB723A_raw,65,34,0
DBAB723B_raw,43,34,0
DBAB724A_raw,42,34,0
DBAB724B_raw,97,34,0
DBAB725A_raw,79,34,0
DBAB725B_raw,86,34,0
DBAB726A_raw,57,34,0
DBAB726B_raw,63,34,0
DBAB728A_raw,43,34,0
DBAB728B_raw,44,34,0
DBAB730A_raw,92,34,0
DBAB730B_raw,99,34,1
DBAB731A_raw,73,34,0
DBAB731B_raw,86,34,0
DBAB733A_raw,50,34,0
DBAB733B_raw,61,34,0
DBAB734A_raw,82,34,1
DBAB734B_raw,80,34,0
DBAB739A_raw,103,34,0
DBAB739B_raw,94,34,0
DBAB740A_raw,82,34,0
DBAB740B_raw,93,34,0
DBAB741A_raw,69,34,0
DBAB741B_raw,80,34,0
DBAB742A_raw,91,34,0
DBAB742B_raw,80,34,0
