tree,n_missing_total,n_missing_1980_on,n_outliers_total
PPP01B_raw,418,28,1
PPP02A_raw,151,28,6
PPP02B_raw,125,28,7
PPP02C_raw,135,28,8
PPP03A_raw,345,28,3
PPP03B_raw,355,28,3
PPP05A_raw,386,28,0
PPP05B_raw,398,28,2
PPP06A_raw,334,28,2
PPP06B_raw,352,28,0
PPP07A_raw,279,45,3
PPP07B_raw,260,28,6
PPP07C_raw,260,28,3
PPP08A_raw,402,45,1
PPP08B_raw,351,28,2
PPP09A_raw,368,45,1
PPP09B_raw,358,45,2
PPP10A_raw,309,28,4
PPP10B_raw,300,28,4
PPP11A_raw,414,28,0
PPP11B_raw,384,28,1
PPP13A_raw,168,28,1
PPP13B_raw,236,28,2
PPP13C_raw,232,28,3
PPP14A_raw,326,28,2
PPP14B_raw,325,28,6
PPP14C_raw,393,28,2
PPP15A_raw,189,28,5
PPP15B_raw,191,28,10
PPP17A_raw,271,28,3
PPP18A_raw,184,28,7
PPP18B_raw,201,28,4
PPP18C_raw,175,28,4
PPP19A_raw,278,28,0
PPP19B_raw,255,28,6
PPP20A_raw,365,28,1
PPP20B_raw,344,28,1
PPP22A_raw,244,28,5
PPP22B_raw,281,28,1
PPP23A_raw,188,28,4
PPP23C_raw,216,28,4
PPP24A_raw,227,28,3
PPP25A_raw,329,28,1
PPP25B_raw,183,28,6
PPP26A_raw,341,28,3
PPP26B_raw,313,28,2
PPP28A_raw,328,28,1
PPP28B_raw,386,28,2
PPP29A_raw,364,28,1
PPP29B_raw,399,28,1
PPP30A_raw,335,28,2
PPP30B_raw,378,28,1
PPP31A_raw,256,28,4
PPP32A_raw,268,28,2
PPP32B_raw,273,28,4
PPP33A_raw,361,45,2
PPP33B_raw,299,28,6
PPP34A_raw,325,28,1
PPP34B_raw,350,28,1
PPP35A_raw,322,28,3
PPP35B_raw,303,28,6
PPP37A_raw,369,28,0
PPP38A_raw,322,28,0
PPP38B_raw,355,28,0
PPP40A_raw,400,28,2
PPP40B_raw,396,45,4
PPP41A_raw,378,28,2
PPP42A_raw,355,28,0
PPP42B_raw,354,28,0
PPP43A_raw,306,28,2
PPP44B_raw,399,28,1
PPP44C_raw,410,28,1
PPP45A_raw,368,28,2
PPP45B_raw,292,28,1
PPP46A_raw,251,28,3
PPP47A_raw,238,28,4
PPP47B_raw,247,28,2
PPP48A_raw,419,28,2
PPP48B_raw,430,28,0
PP201A_raw,351,21,2
PP202A_raw,379,21,1
PP203A_raw,342,21,1
PP204A_raw,423,21,0
PP205A_raw,344,21,2
PP207A_raw,379,21,3
PP209A_raw,381,21,1
PP210A_raw,417,45,1
PP211A_raw,403,21,0
PP212A_raw,358,42,2
PP214A_raw,441,21,0
PP215A_raw,325,21,2
PP216A_raw,325,21,2
PP217A_raw,426,21,0
PP218A_raw,431,21,2
PP219A_raw,274,21,4
PP220A_raw,359,21,2
PP221A_raw,355,21,0
PP222A_raw,460,21,1
PP223A_raw,337,21,0
PP224A_raw,394,21,0
PP225A_raw,392,21,0
PP226A_raw,396,21,0
PP227A_raw,401,21,1
PP228A_raw,432,45,1
PP229A_raw,340,21,1
PP230A_raw,457,44,0
PP231A_raw,399,21,0
PP232A_raw,391,21,2
PP233A_raw,400,26,2
PP234A_raw,364,21,3
PP236A_raw,363,21,5
PP237A_raw,361,21,2
PP240A_raw,370,21,0
PP241A_raw,390,45,0
PP242A_raw,290,45,2
PP242B_raw,299,45,4
PP243A_raw,366,45,1
PP244A_raw,184,45,4
PP244B_raw,187,45,7
PP245A_raw,358,45,2
PP246A_raw,322,45,3
PP247A_raw,405,45,1
PP247B_raw,385,45,0
PP248A_raw,262,45,1
PP248B_raw,230,45,3
PP248C_raw,262,45,4
PP249A_raw,256,45,5
PP250A_raw,294,45,1
PP250B_raw,308,45,2
PP251A_raw,385,45,1
PP252A_raw,359,45,2
PP253A_raw,362,45,3
PP254A_raw,418,45,0
PP255A_raw,389,45,1
PP256A_raw,350,45,1
PP256B_raw,364,45,2
PP257A_raw,334,45,2
PP258A_raw,423,45,0
PP259A_raw,370,45,0
PP260A_raw,411,45,0
