age_CE,693011_raw,693012_raw,693021_raw,693022_raw,693031_raw,693032_raw,693041_raw,693042_raw,693051_raw,693052_raw,693061_raw,693062_raw,693071_raw,693072_raw,693081_raw,693082_raw,693091_raw,693092_raw,693101_raw,693102_raw,693111_raw,693112_raw,693121_raw,693122_raw,693131_raw,693011_raw_outlier_flag,693012_raw_outlier_flag,693021_raw_outlier_flag,693022_raw_outlier_flag,693031_raw_outlier_flag,693032_raw_outlier_flag,693041_raw_outlier_flag,693042_raw_outlier_flag,693051_raw_outlier_flag,693052_raw_outlier_flag,693061_raw_outlier_flag,693062_raw_outlier_flag,693071_raw_outlier_flag,693072_raw_outlier_flag,693081_raw_outlier_flag,693082_raw_outlier_flag,693091_raw_outlier_flag,693092_raw_outlier_flag,693101_raw_outlier_flag,693102_raw_outlier_flag,693111_raw_outlier_flag,693112_raw_outlier_flag,693121_raw_outlier_flag,693122_raw_outlier_flag,693131_raw_outlier_flag
1760,NA,NA,NA,0.26,NA,NA,NA,1.13,NA,NA,1.13,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,0.97,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE
1761,NA,NA,NA,0.23,NA,1.05,NA,1.05,NA,NA,0.89,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,0.78,NA,NA,NA,FALSE,NA,TRUE,NA,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1762,NA,NA,NA,0.35,NA,0.48,NA,1.12,NA,NA,0.76,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1763,NA,NA,NA,0.4,NA,0.38,NA,0.99,NA,NA,0.86,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,0.67,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1764,NA,NA,NA,0.36,NA,0.35,NA,0.89,NA,NA,0.74,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1765,NA,NA,NA,0.46,NA,0.37,NA,1.1,NA,NA,0.71,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE
1766,NA,NA,NA,0.42,NA,0.57,NA,0.96,NA,NA,0.52,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1767,NA,NA,NA,0.48,NA,0.66,1.11,1.35,NA,NA,0.7,NA,NA,NA,NA,NA,0.96,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE
1768,NA,NA,NA,0.44,NA,0.55,1.02,1.28,NA,NA,0.6,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,0.57,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1769,NA,NA,NA,0.45,NA,0.34,0.79,1.15,NA,NA,0.53,NA,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,0.59,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1770,NA,NA,NA,0.54,NA,0.46,0.98,1.23,NA,NA,0.69,NA,NA,NA,NA,NA,0.54,0.43,NA,NA,NA,NA,NA,NA,0.59,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1771,NA,NA,NA,0.4,NA,0.37,1.03,1.35,NA,NA,0.75,NA,NA,NA,NA,NA,0.74,0.46,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1772,NA,NA,NA,0.26,NA,0.38,0.99,1.12,NA,NA,0.69,0.93,NA,NA,NA,NA,0.54,0.45,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1773,NA,NA,NA,0.48,NA,0.58,1.18,1.51,NA,NA,0.76,0.81,NA,NA,NA,NA,0.9,0.57,NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1774,NA,NA,NA,0.43,NA,0.59,0.61,0.93,NA,NA,0.58,0.65,NA,NA,NA,NA,0.63,0.46,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1775,NA,NA,NA,0.49,NA,0.54,0.98,1.24,NA,NA,0.95,0.6,NA,NA,NA,NA,0.65,0.69,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1776,NA,NA,NA,0.38,NA,0.4,1.4,1.55,NA,NA,0.95,0.65,NA,NA,NA,NA,0.56,0.57,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,FALSE,NA,FALSE,TRUE,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1777,NA,NA,NA,0.54,NA,0.66,0.84,1.05,NA,NA,0.82,0.62,NA,NA,NA,NA,0.54,0.52,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1778,0.56,NA,NA,0.72,NA,0.67,0.77,1.36,NA,NA,0.76,0.49,NA,NA,NA,NA,0.53,0.68,NA,NA,NA,NA,NA,NA,0.51,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1779,0.52,NA,NA,0.43,NA,0.53,0.62,0.76,NA,NA,0.69,0.51,NA,NA,NA,NA,0.54,0.48,NA,NA,NA,NA,NA,NA,0.44,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1780,0.52,0.75,NA,0.43,NA,0.54,0.86,0.78,NA,NA,0.69,0.59,NA,NA,NA,NA,0.55,0.39,NA,NA,NA,NA,NA,NA,0.46,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1781,0.39,0.59,NA,0.26,NA,0.46,0.61,0.49,NA,NA,0.45,0.44,NA,NA,NA,NA,0.35,0.28,0.47,NA,NA,NA,NA,NA,0.21,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1782,0.4,0.53,NA,0.3,NA,0.44,0.87,0.82,NA,NA,0.66,0.53,NA,NA,NA,NA,0.28,0.34,0.48,NA,NA,NA,NA,NA,0.18,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1783,0.36,0.55,NA,0.23,NA,0.36,0.93,0.78,NA,NA,0.59,0.4,NA,NA,NA,NA,0.33,0.29,0.32,NA,NA,NA,NA,NA,0.3,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1784,0.37,0.48,NA,0.32,NA,0.58,1.03,0.77,NA,NA,0.33,0.28,NA,NA,NA,NA,0.4,0.38,0.54,NA,NA,NA,NA,NA,0.49,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1785,0.28,0.34,NA,0.26,NA,0.52,0.77,0.61,NA,NA,0.26,0.22,NA,0.41,NA,NA,0.45,0.36,0.37,NA,NA,NA,NA,NA,0.32,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1786,0.38,0.45,NA,0.24,NA,0.61,0.66,0.75,NA,NA,0.27,0.22,NA,0.52,NA,NA,0.52,0.44,0.43,NA,NA,NA,NA,NA,0.47,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1787,0.25,0.25,NA,0.33,NA,0.51,0.42,0.49,NA,NA,0.23,0.18,NA,0.37,NA,NA,0.37,0.3,0.33,NA,NA,NA,NA,NA,0.34,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1788,0.45,0.64,NA,0.49,NA,0.9,0.59,0.81,NA,NA,0.3,0.18,NA,0.62,NA,NA,0.41,0.43,0.47,NA,NA,NA,NA,NA,0.89,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1789,0.52,0.79,NA,0.5,NA,0.97,0.62,0.7,NA,1.07,0.21,0.17,NA,0.52,NA,NA,0.47,0.41,0.4,NA,NA,NA,NA,NA,0.77,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1790,0.41,0.55,NA,0.3,1.8,0.54,0.53,0.51,0.6,0.76,0.21,0.15,NA,0.44,NA,NA,0.34,0.32,0.29,NA,NA,NA,NA,NA,0.57,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1791,0.65,0.75,NA,0.42,1.55,0.45,0.5,0.69,0.92,0.88,0.23,0.14,NA,0.5,NA,NA,0.26,0.34,0.39,NA,NA,NA,NA,NA,0.69,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1792,0.46,0.49,NA,0.4,2.07,0.43,0.54,0.65,0.83,0.84,0.22,0.14,NA,0.49,NA,NA,0.35,0.33,0.37,NA,NA,NA,NA,NA,0.82,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1793,0.48,0.7,0.67,0.58,1.78,0.74,0.64,0.82,1.03,0.95,0.31,0.16,NA,0.57,NA,NA,0.34,0.4,0.54,NA,NA,NA,NA,NA,1.07,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE
1794,0.42,0.75,0.52,0.42,1.55,0.63,0.54,0.62,0.94,0.87,0.27,0.17,NA,0.54,NA,NA,0.4,0.53,0.55,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1795,0.61,0.66,0.56,0.43,1.14,0.53,0.51,0.63,0.78,0.64,0.29,0.18,NA,0.56,NA,NA,0.34,0.54,0.55,NA,NA,NA,NA,NA,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1796,0.49,0.55,0.5,0.41,0.94,0.69,0.51,0.44,0.54,0.59,0.23,0.17,NA,0.52,NA,NA,0.38,0.67,0.56,NA,NA,NA,NA,NA,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1797,0.54,0.47,0.47,0.3,0.98,0.63,0.8,0.68,0.61,0.55,0.26,0.2,NA,0.53,0.55,NA,0.49,0.78,0.57,0.63,NA,NA,NA,NA,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1798,0.81,0.57,0.41,0.26,1.06,0.72,1.03,0.67,0.68,0.63,0.27,0.18,NA,0.5,0.5,NA,0.48,0.76,0.57,0.58,NA,NA,NA,NA,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1799,0.56,0.4,0.6,0.35,1.32,0.75,0.79,0.46,0.47,0.36,0.21,0.21,NA,0.39,0.49,NA,0.37,0.53,0.47,0.65,NA,NA,NA,NA,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1800,0.67,0.45,0.69,0.22,1.85,1.2,1.45,0.95,0.59,0.65,0.23,0.21,NA,0.51,0.73,NA,0.41,0.51,1.06,1.06,NA,NA,NA,NA,0.78,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE
1801,1.06,0.58,0.59,0.36,1.09,0.71,0.57,0.46,0.36,0.52,0.24,0.24,NA,0.49,0.74,NA,0.29,0.37,0.69,0.67,NA,NA,NA,NA,0.33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1802,0.78,0.61,0.39,0.26,0.87,0.59,0.61,0.36,0.39,0.41,0.23,0.2,NA,0.54,0.94,NA,0.35,0.43,0.59,0.63,NA,NA,NA,NA,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1803,0.77,0.56,0.41,0.33,1.22,0.66,0.7,0.49,0.53,0.56,0.19,0.2,NA,0.49,1.17,NA,0.29,0.37,0.65,0.74,NA,NA,NA,NA,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1804,0.84,0.64,0.55,0.43,1.51,0.85,0.83,0.61,0.76,0.57,0.38,0.26,NA,0.64,1.38,NA,0.51,0.71,1.17,0.94,NA,NA,NA,NA,0.44,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
1805,0.83,0.73,0.53,0.38,1.14,1.04,0.69,0.72,0.7,0.58,0.35,0.34,NA,0.61,1.07,NA,0.5,0.75,1.17,1.09,NA,NA,NA,NA,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
1806,0.58,0.57,0.46,0.34,1.09,0.71,0.4,0.57,0.63,0.46,0.34,0.32,NA,0.61,0.81,NA,0.34,0.52,0.72,0.81,NA,NA,NA,NA,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1807,0.55,0.55,0.34,0.25,0.7,0.63,0.53,0.46,0.54,0.49,0.3,0.32,NA,0.47,0.56,NA,0.32,0.53,0.62,0.66,NA,NA,NA,NA,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1808,0.39,0.35,0.31,0.29,0.65,0.56,0.43,0.36,0.36,0.35,0.29,0.25,NA,0.39,0.39,NA,0.27,0.27,0.51,0.51,NA,NA,NA,NA,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1809,0.42,0.38,0.24,0.23,0.62,0.71,0.7,0.53,0.56,0.44,0.32,0.22,NA,0.42,0.42,NA,0.31,0.27,0.7,0.7,NA,NA,NA,NA,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1810,0.31,0.23,0.25,0.25,0.92,0.56,1.02,0.74,0.36,0.35,0.25,0.23,NA,0.34,0.42,NA,0.21,0.27,0.37,0.36,NA,NA,NA,NA,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1811,0.33,0.27,0.26,0.27,0.98,0.6,0.87,0.61,0.32,0.36,0.17,0.19,NA,0.31,0.65,NA,0.17,0.18,0.37,0.46,NA,NA,NA,NA,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1812,0.3,0.23,0.3,0.26,0.86,0.51,0.79,0.59,0.22,0.24,0.2,0.21,NA,0.28,0.64,NA,0.21,0.17,0.37,0.58,NA,NA,NA,NA,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1813,0.32,0.2,0.28,0.23,0.6,0.42,0.52,0.44,0.22,0.19,0.19,0.18,NA,0.24,0.58,NA,0.24,0.17,0.33,0.39,NA,NA,NA,NA,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1814,0.28,0.31,0.44,0.28,0.76,0.62,0.67,0.7,0.38,0.43,0.19,0.26,NA,0.42,0.84,NA,0.25,0.21,0.52,0.67,NA,NA,NA,NA,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1815,0.19,0.18,0.35,0.18,1.39,0.78,0.5,0.44,0.33,0.41,0.23,0.25,NA,0.39,0.65,NA,0.24,0.24,0.48,0.66,NA,NA,NA,NA,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1816,0.18,0.19,0.34,0.16,1.07,1,0.55,0.51,0.33,0.42,0.19,0.21,NA,0.34,0.43,NA,0.25,0.23,0.52,0.61,NA,NA,NA,NA,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1817,0.23,0.27,0.34,0.19,0.87,0.83,0.42,0.4,0.34,0.35,0.22,0.25,0.52,0.36,0.47,NA,0.29,0.28,0.44,0.59,NA,NA,NA,NA,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
