tree,n_missing_total,n_missing_1980_on,n_outliers_total
HBO01A_raw,62,45,0
HBO01B_raw,37,37,0
HBO02A_raw,34,34,2
HBO02B_raw,35,35,2
HBO03A_raw,63,34,1
HBO03B_raw,34,34,1
HBO04A_raw,64,34,1
HBO05A_raw,39,34,0
HBO06B_raw,62,34,2
HBO07A_raw,34,34,2
HBO07B_raw,34,34,1
HBO08A_raw,34,34,1
HBO08B_raw,34,34,0
HBO08C_raw,34,34,0
HBO09A_raw,58,34,0
HBO09B_raw,34,34,0
HBO10A_raw,34,34,0
HBO10B_raw,34,34,2
HBO11B_raw,44,44,2
HBO12A_raw,37,34,0
HBO12B_raw,34,34,0
HBO13A_raw,39,34,0
HBO13B_raw,34,34,1
HBO14A_raw,34,34,1
HBO14B_raw,34,34,2
HBO15A_raw,34,34,0
HBO15B_raw,34,34,0
HBO16A_raw,64,34,3
HBO17A_raw,34,34,0
HBO17B_raw,58,34,1
HBO18A_raw,49,45,0
HBO19A_raw,34,34,1
HBO19B_raw,63,34,3
HBO20A_raw,34,34,2
HBO20B_raw,34,34,1
