tree,n_missing_total,n_missing_1980_on,n_outliers_total
LWA01A_raw,1331,45,0
LWA01B_raw,1331,45,0
LWA02A_raw,1320,45,0
LWA02B_raw,1320,45,0
LWA02C_raw,1323,45,2
LWA03A_raw,1327,45,2
LWA03B_raw,1329,45,2
LWA04A_raw,1297,45,2
LWA04B_raw,1301,45,2
LWA04C_raw,1303,45,0
LWA05A_raw,1297,45,0
LWA05B_raw,1297,45,0
LWA06A_raw,1328,45,0
LWA06B_raw,1313,45,0
LWA06C_raw,1325,45,0
LWA07A_raw,1304,45,0
LWA07B_raw,1303,45,2
LWA08A_raw,1280,45,6
LWA08B_raw,1149,45,0
LWA08C_raw,1147,45,0
LWA09A_raw,1327,45,4
LWA09B_raw,1328,45,4
LWA10A_raw,1301,45,4
LWA10B_raw,1300,45,4
LWA10C_raw,1282,45,2
LWA10D_raw,1282,45,2
LWA10E_raw,1338,45,2
LWA11A_raw,1290,45,0
LWA11B_raw,1290,45,0
LWA11C_raw,1290,45,0
LWA12A_raw,1243,45,2
LWA12B_raw,1244,45,4
LWA12C_raw,1244,45,2
LWA12D_raw,1286,45,2
LWA12E_raw,1286,45,2
LWA13A_raw,1377,45,2
LWA13B_raw,1377,45,2
LWA13C_raw,1377,45,2
LWA14A_raw,1337,45,2
LWA14B_raw,1351,45,2
LWA14C_raw,1337,45,2
LWA14D_raw,1230,45,4
LWA14E_raw,1230,45,4
LWA14F_raw,1230,45,4
LWA15A_raw,1227,45,0
LWA15B_raw,1237,45,0
LWA15C_raw,1227,45,0
LWA16A_raw,1259,45,10
LWA16B_raw,1258,45,12
