tree,n_missing_total,n_missing_1980_on,n_outliers_total
726011_raw,85,41,5
726012_raw,77,41,3
726031_raw,256,41,3
726032_raw,253,41,6
726041_raw,75,41,3
726042_raw,79,45,11
726051_raw,209,41,5
726052_raw,202,41,2
726061_raw,217,41,4
726062_raw,204,41,2
726071_raw,122,41,0
726072_raw,218,41,0
726081_raw,150,41,5
726082_raw,192,41,1
726091_raw,72,41,7
726092_raw,77,41,5
726101_raw,181,41,2
726102_raw,218,41,0
726111_raw,86,41,8
726112_raw,159,41,4
726121_raw,105,41,1
726122_raw,112,41,5
726131_raw,105,41,4
726132_raw,115,41,4
