tree,n_missing_total,n_missing_1980_on,n_outliers_total
STE01A_raw,238,0,3
STE01B_raw,203,0,5
STE02A_raw,282,0,2
STE05A_raw,280,0,0
STE05B_raw,250,0,0
STE06B_raw,253,0,0
STE09A_raw,162,0,2
STE09B_raw,258,0,3
STE09C_raw,134,0,2
STE13A_raw,282,0,0
STE13B_raw,271,0,1
STE19A_raw,168,0,0
STE19B_raw,182,0,1
STE19C_raw,0,0,3
STE19D_raw,181,0,3
STE19E_raw,48,0,2
STE19F_raw,179,0,0
STE19G_raw,29,0,7
STE19H_raw,15,0,4
STE22A_raw,247,0,3
STE22B_raw,276,0,2
STE23B_raw,240,0,0
STE24A_raw,265,0,1
STE25A_raw,247,0,1
STE25B_raw,246,0,2
STE25C_raw,95,0,3
STE25Z_raw,95,140,4
STE26B_raw,272,0,2
STE27A_raw,117,0,7
STE27B_raw,94,0,2
STE28A_raw,223,0,2
STE28B_raw,237,0,4
STE29A_raw,226,0,1
STE30A_raw,240,0,2
STE30B_raw,255,0,2
STE31A_raw,223,0,1
STE33A_raw,261,0,2
STE33B_raw,242,0,6
STE33C_raw,247,0,5
STE35A_raw,244,0,1
STE35B_raw,131,91,3
STE38A_raw,256,0,2
STE38B_raw,270,0,5
STE40A_raw,271,0,1
STE41A_raw,227,0,1
STE41B_raw,231,0,5
STE46A_raw,238,0,1
STE47A_raw,257,0,2
STE48A_raw,251,0,2
STE48B_raw,253,0,1
