tree,n_missing_total,n_missing_1980_on,n_outliers_total
RF11A_raw,53,0,2
RF11B_raw,55,0,0
RF12A_raw,3,0,0
RF12B_raw,0,0,0
RF13A_raw,68,0,1
RF13B_raw,50,0,2
RF14A_raw,83,10,0
RF14B_raw,77,4,0
RF15A_raw,67,0,0
RF16A_raw,48,0,0
RF16B_raw,48,0,0
RF17A_raw,43,0,0
RF17B_raw,67,0,1
RF18A_raw,18,0,2
RF18B_raw,2,0,1
RF19A_raw,63,0,0
RF20A_raw,68,0,1
RF20B_raw,64,0,0
RF21A_raw,60,0,0
RF21B_raw,91,18,0
RF22A_raw,87,14,0
RF22B_raw,52,0,0
RF23A_raw,16,0,1
RF23B_raw,33,0,0
RF24A_raw,68,0,0
RF24B_raw,71,0,0
RF25A_raw,50,0,0
RF25B_raw,49,0,1
RF26A_raw,26,0,0
RF26B_raw,53,0,0
RF27A_raw,48,0,0
RF27B_raw,43,0,0
RF28A_raw,88,15,0
RF28B_raw,64,0,0
RF29A_raw,54,0,0
RF29B_raw,51,0,0
RF30A_raw,60,0,1
RF1A_raw,48,0,0
RF1B_raw,30,0,3
RF2A_raw,34,0,0
RF2B_raw,22,0,1
RF3A_raw,5,0,3
RF3B_raw,22,0,2
RF4A_raw,15,0,0
RF4B_raw,5,0,1
RF5A_raw,53,0,0
RF5B_raw,49,0,0
RF6A_raw,72,0,1
RF6B_raw,71,0,0
RF7A_raw,55,0,0
RF7B_raw,63,0,0
RF8A_raw,84,11,0
RF8B_raw,73,0,0
RF9A_raw,59,0,0
RF9B_raw,48,0,0
RF10A_raw,51,0,1
RF10B_raw,10,0,0
