tree,n_missing_total,n_missing_1980_on,n_outliers_total
425311_raw,1398,45,1
425312_raw,1416,45,0
425313_raw,1418,45,0
425314_raw,1365,45,3
425316_raw,1401,45,0
425317_raw,1402,45,1
425319_raw,1457,45,0
425347_raw,1332,45,1
425348_raw,1315,45,3
425349_raw,1350,45,1
425350_raw,1409,45,0
425351_raw,1362,45,4
425352_raw,1371,45,2
425353_raw,1382,45,0
425356_raw,1358,45,1
425357_raw,1374,45,0
425359_raw,1382,45,2
101101_raw,1395,45,1
102102_raw,1446,45,2
102103_raw,1451,45,1
102106_raw,1458,45,0
102107_raw,1454,45,2
102109_raw,1438,45,0
102111_raw,1439,45,1
103101_raw,1434,45,1
103102_raw,1376,45,2
103103_raw,1382,45,3
103104_raw,1440,45,1
103105_raw,1441,45,0
103107_raw,1443,45,1
103108_raw,1443,45,0
104101_raw,1426,45,2
104103_raw,1461,45,1
104104_raw,1461,45,0
105101_raw,1447,45,1
105102_raw,1452,45,0
106101_raw,1431,45,4
106104_raw,1443,45,0
106105_raw,1454,45,1
106106_raw,1451,45,2
106109_raw,1434,45,1
106111_raw,1455,45,0
106112_raw,1455,45,0
106117_raw,1463,45,0
107102_raw,1449,45,1
108141_raw,1383,45,2
108145_raw,1465,45,1
108147_raw,1465,45,0
108149_raw,1472,45,2
108150_raw,1473,45,0
108152_raw,1393,45,1
108153_raw,1449,45,0
108154_raw,1431,45,1
108156_raw,1457,45,2
108157_raw,1373,45,2
108159_raw,1440,45,0
108161_raw,1410,45,2
109101_raw,1443,45,0
109102_raw,1394,45,1
109103_raw,1400,45,1
109107_raw,1466,45,0
109108_raw,1419,45,0
109109_raw,1441,45,0
110102_raw,1448,45,1
111101_raw,1436,45,1
111102_raw,1437,45,2
111104_raw,1438,45,1
113146_raw,1325,45,5
113147_raw,1315,45,1
117103_raw,1458,45,1
117105_raw,1466,45,0
120101_raw,1414,45,0
120102_raw,1351,45,2
120103_raw,1445,45,0
GCN011_raw,1283,42,2
GCN012_raw,1227,42,2
GCN021_raw,955,41,6
GCN022_raw,1012,41,2
GCN031_raw,1115,42,2
GCN032_raw,1064,41,5
GCN041_raw,1320,42,0
GCN042_raw,1325,41,0
GCN051_raw,1062,42,0
GCN052_raw,1087,42,0
GCN061_raw,941,41,4
GCN062_raw,958,41,2
GCN071_raw,953,41,3
GCN072_raw,949,41,5
GCN081_raw,1056,41,2
GCN082_raw,1141,41,0
GCN091_raw,1120,42,2
GCN092_raw,996,41,1
GCN111_raw,1092,41,2
GCN112_raw,1118,41,1
GCN121_raw,1263,41,1
GCN122_raw,1332,41,0
GCN131_raw,1050,41,4
GCN132_raw,977,41,3
GCN141_raw,1079,41,2
GCN142_raw,1166,41,3
GCN151_raw,1139,41,4
GCN152_raw,1151,41,4
UDN011_raw,1002,44,3
UDN012_raw,1104,44,2
UDN021_raw,934,44,3
UDN022_raw,1361,45,0
UDN031_raw,1132,44,2
UDN032_raw,1139,44,3
UDN041_raw,1162,44,3
UDN042_raw,1211,44,2
UDN051_raw,1266,44,1
UDN052_raw,1163,44,3
UDN061_raw,1324,44,1
UDN062_raw,1194,44,2
UDN071_raw,999,44,3
UDN072_raw,952,44,2
UDN081_raw,1174,44,0
UDN082_raw,1112,44,2
UDN091_raw,1084,44,3
UDN092_raw,1084,44,4
UDN101_raw,1163,44,8
UDN102_raw,1046,44,1
UDN121_raw,1215,44,3
UDN122_raw,1053,44,5
UDN131_raw,1007,44,0
UDN132_raw,1001,44,0
UDN141_raw,1111,44,2
UDN142_raw,1023,44,7
UDN151_raw,1216,44,3
UDN152_raw,1287,44,1
113131_raw,1310,45,4
113132_raw,1265,45,0
113021_raw,1298,45,4
113022_raw,1260,45,2
113041_raw,1120,45,3
113042_raw,1163,45,3
113061_raw,1301,45,2
113062_raw,1274,45,5
113071_raw,1243,45,0
113072_raw,1247,45,2
113081_raw,1223,45,1
113082_raw,1223,45,0
113091_raw,1274,45,2
113092_raw,1274,45,3
113101_raw,1226,45,0
113102_raw,1267,45,1
113121_raw,1249,45,2
113122_raw,1242,45,2
113151_raw,1158,45,5
113152_raw,1158,45,5
113161_raw,1193,45,1
113162_raw,1183,45,4
113172_raw,1188,45,1
113011_raw,1204,45,0
113012_raw,1200,45,0
113031_raw,1294,45,5
113051_raw,1194,45,3
113052_raw,1213,45,0
113111_raw,1167,45,1
113112_raw,1194,45,3
113141_raw,1232,45,1
113142_raw,1220,45,2
113181_raw,1293,45,1
113182_raw,1293,45,2
246011_raw,937,45,6
246012_raw,974,45,6
246021_raw,937,45,3
246022_raw,965,45,3
246031_raw,939,45,5
246032_raw,965,45,4
246041_raw,943,45,4
246042_raw,962,45,2
246051_raw,944,45,10
246052_raw,987,45,6
246061_raw,952,45,3
246062_raw,1012,45,2
246071_raw,1005,45,7
246072_raw,1032,45,4
246081_raw,1019,45,4
246082_raw,1020,45,3
246091_raw,1057,45,2
246092_raw,1164,45,4
246101_raw,1067,45,5
246102_raw,1215,45,1
246111_raw,1081,45,2
246112_raw,1102,45,0
246121_raw,1150,45,1
246122_raw,1306,45,0
246131_raw,1164,45,3
246132_raw,1165,45,5
246141_raw,1185,45,3
246142_raw,1277,45,2
246151_raw,1198,45,5
246152_raw,1198,45,4
246161_raw,1206,45,3
246162_raw,1241,45,2
246171_raw,1230,45,0
246172_raw,1231,45,2
246181_raw,1231,45,7
246182_raw,1231,45,0
246191_raw,1231,45,3
246192_raw,1310,45,4
246201_raw,1237,45,0
246202_raw,1309,45,0
246211_raw,1239,45,1
246212_raw,1267,45,3
246221_raw,1240,45,3
246222_raw,1241,45,3
246231_raw,1252,45,4
246251_raw,1275,45,5
246261_raw,1291,45,5
