age_CE,133011_raw,133012_raw,133021_raw,133022_raw,133031_raw,133032_raw,133041_raw,133042_raw,133051_raw,133052_raw,133061_raw,133062_raw,133071_raw,133072_raw,133081_raw,133082_raw,133091_raw,133092_raw,133101_raw,133102_raw,133111_raw,133112_raw,133121_raw,133122_raw,133131_raw,133132_raw,133011_raw_outlier_flag,133012_raw_outlier_flag,133021_raw_outlier_flag,133022_raw_outlier_flag,133031_raw_outlier_flag,133032_raw_outlier_flag,133041_raw_outlier_flag,133042_raw_outlier_flag,133051_raw_outlier_flag,133052_raw_outlier_flag,133061_raw_outlier_flag,133062_raw_outlier_flag,133071_raw_outlier_flag,133072_raw_outlier_flag,133081_raw_outlier_flag,133082_raw_outlier_flag,133091_raw_outlier_flag,133092_raw_outlier_flag,133101_raw_outlier_flag,133102_raw_outlier_flag,133111_raw_outlier_flag,133112_raw_outlier_flag,133121_raw_outlier_flag,133122_raw_outlier_flag,133131_raw_outlier_flag,133132_raw_outlier_flag
1479,NA,NA,NA,0.89,0.84,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1480,NA,NA,NA,1.24,1.1,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1481,NA,NA,NA,1.09,1.02,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1482,NA,NA,NA,1.79,1.57,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1483,NA,NA,NA,0.97,1.24,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1484,NA,NA,NA,1.85,2.04,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
1485,NA,NA,NA,1.39,1.7,1.42,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1486,NA,NA,NA,1.29,1.72,1.19,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1487,NA,NA,NA,0.84,0.87,0.61,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1488,NA,NA,NA,1,1.09,0.97,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1489,NA,NA,NA,1.11,1.18,0.85,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1490,NA,NA,NA,1.29,1.43,1.26,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
1491,NA,NA,1.92,1.58,1.67,1.83,0.42,0.72,NA,NA,NA,NA,NA,NA,NA,NA,1.37,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
1492,NA,NA,1.72,1.49,1.23,1.34,0.52,0.48,NA,NA,NA,NA,NA,NA,NA,NA,1.31,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
1493,NA,NA,1.51,1.2,1.1,1.06,0.48,0.45,NA,NA,NA,NA,NA,NA,NA,NA,1.28,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1494,NA,NA,1.38,0.89,0.71,0.81,0.75,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1.12,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1495,NA,NA,0.51,0.27,0.25,0.19,0.17,0.11,NA,NA,NA,NA,NA,NA,NA,NA,0.77,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1496,NA,NA,1.43,0.63,0.57,0.87,0.55,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1.45,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1497,NA,NA,1.45,0.75,0.7,1.18,0.71,0.65,NA,NA,NA,NA,NA,NA,NA,NA,1.57,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
1498,NA,NA,1.39,0.87,0.72,1.42,0.78,0.63,NA,NA,NA,NA,NA,NA,NA,NA,1.68,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
1499,NA,NA,0.85,0.49,0.47,0.94,0.42,0.41,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1500,NA,NA,0.58,0.17,0.32,0.44,0.14,0.29,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1501,NA,NA,1.34,0.93,0.73,1.05,0.82,0.72,NA,NA,NA,NA,NA,NA,NA,NA,1.21,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
1502,NA,NA,1.47,0.92,0.95,1.33,0.85,0.67,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1503,NA,NA,1.78,1.14,1.15,1.38,1.11,0.99,NA,NA,NA,NA,NA,NA,NA,NA,1.29,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
1504,NA,NA,1.91,1.56,1.2,1.48,0.89,0.91,NA,NA,NA,NA,NA,NA,NA,NA,1.18,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1505,NA,NA,1.12,0.97,0.69,0.95,0.53,0.56,NA,NA,NA,NA,NA,NA,NA,NA,0.76,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1506,NA,NA,1.12,1.02,0.6,0.84,0.6,0.46,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1507,NA,NA,1.2,1.09,0.77,0.77,0.55,0.64,NA,NA,NA,NA,NA,NA,NA,NA,0.83,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1508,NA,NA,0.71,0.64,0.71,0.72,0.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,1.04,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1509,NA,NA,1.35,1.37,1.1,1.46,0.69,1.22,NA,NA,NA,NA,NA,NA,NA,NA,1.47,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
1510,NA,NA,0.59,0.72,0.5,0.74,0.21,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1511,NA,NA,1.02,0.71,0.54,0.69,0.3,0.91,NA,NA,NA,NA,NA,NA,NA,NA,0.89,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1512,NA,NA,1.09,0.84,0.43,0.94,0.35,0.74,NA,NA,NA,NA,NA,NA,NA,NA,1.04,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1513,NA,NA,1.22,0.97,0.67,0.96,0.54,0.76,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1514,NA,NA,1.13,0.68,0.52,0.87,0.49,0.86,NA,NA,NA,NA,NA,NA,NA,NA,0.58,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1515,NA,NA,1.02,0.75,0.52,0.8,0.29,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.83,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1516,NA,NA,1.22,0.77,0.34,0.7,0.28,0.45,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1517,NA,NA,1.48,0.95,0.53,0.71,0.29,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1518,NA,NA,1.47,1.04,0.41,0.56,0.3,0.67,NA,NA,NA,NA,NA,NA,NA,NA,1.05,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1519,NA,NA,1.13,0.93,0.56,0.59,0.34,0.55,NA,NA,NA,NA,NA,NA,NA,NA,0.83,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1520,NA,NA,1.01,0.81,0.32,0.35,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1521,NA,NA,0.8,0.79,0.31,0.34,0.17,0.3,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1522,NA,NA,0.46,0.28,0.08,0.2,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1523,NA,NA,0.87,0.66,0.53,0.3,0.15,0.36,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1524,NA,NA,0.85,0.7,0.3,0.31,0.38,0.54,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1525,NA,NA,0.56,0.63,0.45,0.25,0.43,0.43,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1526,NA,NA,0.9,0.89,0.39,0.57,0.73,0.85,NA,NA,NA,NA,NA,NA,NA,NA,0.82,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1527,NA,NA,0.66,0.63,0.45,0.54,0.4,0.42,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1528,NA,NA,0.57,0.58,0.43,0.28,0.23,0.28,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1529,NA,NA,0.5,0.61,0.33,0.38,0.31,0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.82,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1530,NA,NA,0.83,0.71,0.51,0.47,0.28,0.33,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1531,NA,NA,0.45,0.35,0.3,0.27,0.2,0.21,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1532,NA,NA,0,0,0.25,0.25,0.09,0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1533,NA,NA,0.48,0.46,0.49,0.63,0.27,0.29,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1534,NA,NA,0.85,0.94,0.2,0.42,0.5,0.76,NA,NA,NA,NA,NA,NA,NA,NA,0.73,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1535,NA,NA,0.57,0.62,0.7,0.55,0.29,0.76,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1536,NA,NA,0.69,0.85,0.46,0.62,0.46,1.09,NA,NA,NA,NA,NA,NA,NA,NA,0.73,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1537,NA,NA,0.68,0.88,0.48,0.55,0.56,0.77,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1538,NA,NA,0.07,0.22,0,0,0.16,0.13,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1539,NA,NA,0.46,0.63,0.2,0.19,0.53,0.59,NA,NA,NA,NA,NA,NA,NA,NA,0.76,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1540,NA,NA,0.46,0.59,0.34,0.37,0.44,0.46,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
