tree,n_missing_total,n_missing_1980_on,n_outliers_total
SHP001_raw,1473,41,10
SHP002_raw,1353,41,4
SHP021_raw,871,41,10
SHP022_raw,848,41,14
SHP031_raw,1191,41,9
SHP032_raw,1151,41,7
SHP041_raw,1272,41,2
SHP042_raw,1204,41,10
SHP051_raw,1325,45,14
SHP062_raw,1497,41,3
SHP071_raw,1221,41,10
SHP081_raw,1667,45,4
SHP083_raw,1615,45,1
SHP091_raw,1511,41,4
SHP092_raw,1567,41,1
SHP101_raw,1478,41,9
SHP102_raw,1471,41,13
SHP111_raw,1232,41,6
SHP121_raw,1441,41,5
SHP131_raw,1042,41,5
SHP141_raw,1149,41,11
SHP142_raw,890,41,4
SHP151_raw,1601,45,1
SHP172_raw,1393,45,4
SHP181_raw,1353,45,1
SHP182_raw,874,45,3
SHP193_raw,1552,45,1
SHP213_raw,1584,45,0
SHP222_raw,1649,45,5
SHP231_raw,1114,45,3
SHP232_raw,1316,41,9
SHP234_raw,1419,45,6
SHP235_raw,1724,45,5
SHP242_raw,1752,45,0
SHP243_raw,869,45,9
SHP244_raw,1171,45,11
SHP251_raw,1455,45,6
SHP253_raw,1736,45,0
SHP254_raw,1810,45,0
SHP255_raw,1824,45,1
SHP256_raw,1774,45,0
SHP261_raw,1629,45,6
SHP262_raw,1471,45,3
SHP263_raw,1448,45,4
SHP271_raw,620,41,18
SHP272_raw,1392,45,4
SHP273_raw,1062,45,2
SHP274_raw,1807,45,1
SHP275_raw,1814,45,0
SHP281_raw,1639,45,1
SHP291_raw,1400,45,2
SHP301_raw,1503,45,6
SHP321_raw,1718,45,2
SHP322_raw,1423,45,1
SHP331_raw,1362,40,13
SHP332_raw,1617,45,1
SHP341_raw,1225,45,9
SHP343_raw,1521,45,0
SHP351_raw,894,34,8
SHP352_raw,1309,34,2
SHP361_raw,834,34,30
SHP421_raw,1301,45,11
SHP423_raw,1167,45,9
SHP431_raw,1252,45,5
SHP433_raw,1830,45,1
SHP511_raw,1204,45,9
SHP512_raw,1153,45,12
SHP523_raw,1264,45,4
SHP542_raw,1428,45,3
SHP551_raw,1634,45,3
SHP561_raw,1484,45,10
