tree,n_missing_total,n_missing_1980_on,n_outliers_total
BVG01A_raw,1167,33,2
BVG01B_raw,1139,33,3
BVG02A1_raw,1147,45,0
BVG02A2_raw,1169,33,1
BVG02B_raw,993,33,7
BVG03A_raw,1075,33,0
BVG03B_raw,1201,33,0
BVG03C_raw,931,33,11
BVG04A_raw,1046,33,4
BVG04B_raw,1046,33,2
BVG05A_raw,939,33,3
BVG05B_raw,863,33,4
BVG06A_raw,798,45,7
BVG06B_raw,827,33,2
BVG07A_raw,853,33,3
BVG07B_raw,842,33,6
BVG08B_raw,883,33,1
BVG09A_raw,954,33,6
BVG09B_raw,880,33,3
BVG11A_raw,1042,33,2
BVG11B_raw,1159,33,2
BVG11C_raw,1096,33,3
BVG12A_raw,884,33,6
BVG12B_raw,843,33,3
BVG13A_raw,1079,33,0
BVG13B_raw,1144,33,0
BVG14A_raw,899,33,2
BVG14B_raw,931,33,5
BVG15A_raw,782,33,8
BVG15B_raw,1041,33,4
BVG15C_raw,757,45,6
BVG16A_raw,820,33,4
BVG16B_raw,806,33,2
BVG16C_raw,683,45,4
BVG18A_raw,814,45,1
BVG18B_raw,841,33,4
BVG19A1_raw,1072,45,2
BVG19B_raw,910,33,3
BVG20A_raw,1054,33,4
BVG20B1_raw,1190,45,2
BVG20B2_raw,933,45,4
BVG21A_raw,1128,33,2
BVG21B_raw,916,33,4
BVG21C_raw,931,33,8
BVG22A1_raw,986,45,2
BVG22A2_raw,1129,33,4
BVG22B1_raw,906,45,5
BVG22B2_raw,1169,33,0
BVG23A_raw,1041,33,3
BVG23B_raw,1077,33,5
BVG24B_raw,892,33,5
BVG25A_raw,1039,33,0
BVG25B_raw,1106,33,0
BVG27A_raw,1038,33,2
BVG27B_raw,987,33,1
BVG28A_raw,994,33,3
BVG28B_raw,981,33,6
BVG29A_raw,1103,33,1
BVG29B_raw,1129,33,4
BVG30A_raw,390,45,2
BVG30B1_raw,854,45,3
BVG30B2_raw,975,45,1
BVG31A_raw,744,33,6
BVG31B_raw,1038,45,2
BVG32A_raw,1119,33,5
BVG32B_raw,1021,33,1
