tree,n_missing_total,n_missing_1980_on,n_outliers_total
GRF01A_raw,50,34,0
GRF01B_raw,34,34,0
GRF02A_raw,50,34,0
GRF02B_raw,36,34,0
GRF03A_raw,64,34,0
GRF04A_raw,52,34,0
GRF04B_raw,34,34,0
GRF05A_raw,34,34,0
GRF05B_raw,35,35,0
GRF06A_raw,44,34,0
GRF06B_raw,47,35,0
GRF07A_raw,50,34,0
GRF07B_raw,34,34,0
GRF08A_raw,46,34,0
GRF08B_raw,34,34,0
GRF09A_raw,38,34,1
GRF09B_raw,51,34,1
GRF10A_raw,55,34,0
GRF10B_raw,50,34,1
GRF11A_raw,60,34,0
GRF11B_raw,63,34,0
GRF12A_raw,34,34,0
GRF12B_raw,34,34,0
GRF13A_raw,34,34,0
GRF13B_raw,34,34,0
GRF14A_raw,34,34,2
GRF14B_raw,34,34,2
GRF15B_raw,62,34,0
GRF16A_raw,36,34,0
GRF16B_raw,36,34,0
GRF17A_raw,63,45,0
GRF17B_raw,63,45,0
GRF18A_raw,34,34,1
GRF18B_raw,65,34,0
GRF20A_raw,35,35,1
GRF20B_raw,34,34,0
