tree,n_missing_total,n_missing_1980_on,n_outliers_total
SIL159A_raw,63,37,14
SIL159B_raw,134,37,6
SIL160A_raw,72,37,11
SIL160B_raw,75,37,9
SIL161A_raw,37,37,17
SIL161B_raw,234,37,2
SIL162A_raw,39,37,10
SIL162B_raw,70,37,9
SIL163A_raw,39,37,4
SIL163B_raw,104,37,2
SIL164A_raw,153,37,0
SIL164B_raw,147,37,3
SIL165A_raw,67,37,5
SIL165B_raw,96,37,11
SIL166A_raw,85,37,10
SIL166B_raw,70,37,15
SIL167A_raw,116,37,3
SIL167B_raw,392,37,1
SIL167D_raw,209,45,3
SIL167F_raw,456,45,0
SIL168A_raw,90,45,5
SIL168B_raw,112,37,1
SIL169A_raw,98,37,6
SIL169B_raw,201,45,5
SIL169D_raw,384,37,1
SIL170A_raw,103,37,4
SIL170B_raw,72,37,18
SIL171A_raw,113,37,2
SIL171B_raw,108,37,1
SIL172A_raw,107,37,0
SIL172B_raw,76,37,12
SIL174A_raw,63,37,12
SIL174B_raw,45,37,8
SIL175A_raw,137,37,2
SIL175B_raw,117,37,3
SIL176A_raw,91,43,9
SIL176B_raw,69,37,17
SIL177A_raw,87,37,13
SIL177B_raw,97,37,12
SIL178A_raw,120,37,0
SIL178B_raw,93,37,6
SIL179A_raw,85,37,4
SIL179B_raw,98,37,3
SIL180A_raw,86,37,12
SIL180B_raw,65,37,9
SIL181A_raw,120,37,0
SIL181B_raw,200,37,7
SIL182A_raw,93,37,5
SIL182B_raw,140,37,7
SIL183A_raw,135,37,4
SIL183B_raw,163,37,4
SIL184A_raw,109,37,3
SIL184B_raw,150,37,1
SIL185A_raw,93,37,7
SIL186A_raw,83,37,11
SIL186B_raw,80,37,6
SIL187A_raw,170,37,7
SIL187B_raw,150,37,4
SIL188A_raw,137,39,1
