tree,n_missing_total,n_missing_1980_on,n_outliers_total
002021_raw,94,45,1
002022_raw,98,45,4
002031_raw,47,45,23
002032_raw,96,45,9
002041_raw,48,45,3
002042_raw,49,45,7
002051_raw,161,45,2
002052_raw,114,45,5
002061_raw,109,45,2
002062_raw,106,45,1
002071_raw,204,45,8
002072_raw,175,45,8
002081_raw,295,45,2
002082_raw,221,45,8
002091_raw,215,45,3
002092_raw,199,45,4
002101_raw,286,45,1
002102_raw,314,45,4
002121_raw,412,45,0
002122_raw,354,45,6
002151_raw,49,45,7
002152_raw,140,45,6
002171_raw,282,45,6
002172_raw,323,45,4
002181_raw,237,45,8
002182_raw,249,45,5
002191_raw,62,45,9
002192_raw,45,45,17
002201_raw,159,45,10
002202_raw,257,45,10
002211_raw,82,45,13
002212_raw,60,45,6
002221_raw,367,45,1
002222_raw,349,45,1
002231_raw,229,45,6
002232_raw,246,45,9
