tree,n_missing_total,n_missing_1980_on,n_outliers_total
UTP0901A_raw,8,8,0
UTP0901C_raw,8,8,0
UTP0903B_raw,30,8,0
UTP0903C_raw,33,8,0
UTP0904B_raw,14,14,0
UTP0904C_raw,104,24,0
UTP0905A_raw,8,8,0
UTP0905C_raw,8,8,1
UTP0906A_raw,8,8,0
UTP0906B_raw,8,8,0
UTP0907A_raw,60,8,0
UTP0907B_raw,36,8,1
UTP0908A_raw,84,24,0
UTP0909A_raw,74,14,0
UTP0909B_raw,74,14,0
UTP0910A_raw,78,8,0
UTP0910B_raw,68,8,0
UTP0911A_raw,24,24,0
UTP0911B_raw,74,24,0
UTP0912A_raw,8,8,0
UTP0912B_raw,8,8,0
UTP0913A_raw,8,8,0
UTP0913B_raw,8,8,0
UTP0914A_raw,9,8,1
UTP0914B_raw,8,8,0
UTP0915B_raw,104,34,0
