tree,n_missing_total,n_missing_1980_on,n_outliers_total
563011_raw,241,45,1
563012_raw,354,45,2
563021_raw,78,45,3
563022_raw,96,45,4
563031_raw,238,45,2
563032_raw,239,45,6
563041_raw,226,45,5
563042_raw,250,45,3
563051_raw,226,45,3
563052_raw,219,45,5
563061_raw,195,45,2
563062_raw,189,45,2
563071_raw,251,45,1
563072_raw,220,45,2
563081_raw,325,45,1
563082_raw,359,45,0
563091_raw,49,45,3
563092_raw,103,45,2
563101_raw,290,45,2
563102_raw,287,45,0
563111_raw,265,45,0
563112_raw,244,45,3
563121_raw,179,45,0
563122_raw,146,45,3
563131_raw,306,45,3
563132_raw,317,45,1
