tree,n_missing_total,n_missing_1980_on,n_outliers_total
JOA03A_raw,145,28,2
JOA03B_raw,157,28,4
JOA04A_raw,196,28,0
JOA04B_raw,208,28,1
JOA05B_raw,150,28,2
JOA06A_raw,115,28,7
JOA06B_raw,115,28,2
JOA07A_raw,200,28,1
JOA07B_raw,190,28,1
JOA08A_raw,210,28,1
DIA09A_raw,218,28,3
JOA10A_raw,173,44,1
JOA10B_raw,176,28,1
JOA12A_raw,211,28,2
JOA12B_raw,172,28,1
JOA14A_raw,160,45,2
JOA14B_raw,141,45,4
JOA15A_raw,173,28,2
JOA15B_raw,239,45,1
JOA15C_raw,202,28,1
JOA16A_raw,196,28,2
JOA16B_raw,173,28,3
JOA18A_raw,179,28,3
JOA18B_raw,79,45,5
JOA18C_raw,211,45,1
JOA19A_raw,133,28,3
JOA19B_raw,140,28,4
JOA20A_raw,211,28,0
JOA20B_raw,205,28,1
JOA21A_raw,117,28,2
JOA21B_raw,116,28,1
JOA22A_raw,214,28,1
JOA22B_raw,209,28,0
JOA23A_raw,231,45,1
JOA23B_raw,130,45,0
JOA24A_raw,233,28,0
JOA24B_raw,226,28,0
JOA25A_raw,144,28,2
JOA25B_raw,118,28,2
JOA25C_raw,151,28,2
JOA26A_raw,209,28,2
JOA27A_raw,210,28,1
JOA28A_raw,198,28,1
JOA28B_raw,215,28,2
JOA29A_raw,138,28,3
JOA29B_raw,134,28,3
JOA30A_raw,225,28,0
JOA30B_raw,234,28,1
JOA32A_raw,108,28,4
JOA32B_raw,81,28,6
JOA34A_raw,179,28,1
JOA34B_raw,184,28,1
JOA36B_raw,154,28,4
JOA36C_raw,243,45,1
JOA38A_raw,102,28,2
JOA38B_raw,69,28,4
JOA40A_raw,66,36,4
JOA40B_raw,103,28,3
JOA42A_raw,135,28,3
JOA44A_raw,212,28,0
JOA44B_raw,184,28,0
JOA46A_raw,98,28,1
JOA46B_raw,231,28,0
