tree,n_missing_total,n_missing_1980_on,n_outliers_total
MKG01A_raw,209,32,10
MKG01B_raw,257,32,3
MKG02A_raw,377,32,0
MKG02B_raw,441,32,3
MKG03B_raw,417,32,2
MKG04A_raw,426,32,2
MKG04B_raw,474,32,4
MKG05B_raw,495,32,1
MKG06A_raw,344,32,2
MKG06B_raw,417,32,1
MKG07A_raw,32,32,5
MKG07B_raw,239,32,2
MKG08A_raw,274,32,2
MKG08B_raw,270,32,4
MKG09A_raw,331,32,2
MKG09B_raw,276,32,0
MKG10A_raw,231,32,0
MKG10B_raw,308,32,4
MKG11A_raw,356,32,6
MKG11B2_raw,441,32,3
MKG12A_raw,380,32,3
MKG12B_raw,301,32,5
MKG13A_raw,316,32,3
MKG13B_raw,305,32,1
MKG14A_raw,217,32,3
MKG14B_raw,259,32,1
MKG15A_raw,254,32,6
MKG15B_raw,192,32,5
MKG16A_raw,105,32,5
MKG16B_raw,409,32,1
MKG17A_raw,430,32,4
MKG17B_raw,170,32,6
MKG18A_raw,319,32,4
MKG18B_raw,244,32,1
MKG19A_raw,238,32,5
MKG19B_raw,336,32,4
MKG20A_raw,122,32,4
MKG21A_raw,281,32,4
MKG21B_raw,342,32,4
