tree,n_missing_total,n_missing_1980_on,n_outliers_total
LG001E_raw,315,25,0
LG001N_raw,296,25,0
LG002S_raw,167,25,1
LG002T_raw,409,45,0
LG002W_raw,123,26,1
LG003A_raw,182,32,1
LG003B_raw,77,32,4
LG004E_raw,208,25,8
LG004N_raw,340,25,0
LG005A_raw,237,25,3
LG005B_raw,146,25,2
LG006E_raw,220,25,4
LG006N_raw,181,25,3
LG007A_raw,328,25,1
LG008E_raw,309,25,2
LG008N_raw,216,45,1
LG009A_raw,135,25,3
LG009B_raw,61,25,7
LG010E_raw,472,25,0
LG010W_raw,133,25,1
LG011A_raw,306,25,0
LG012E_raw,262,25,2
LG012W_raw,366,25,1
LG013A_raw,168,25,4
LG013B_raw,450,25,0
LG013C_raw,340,45,1
LG014E_raw,351,25,2
LG014N_raw,315,25,0
LG015A_raw,355,25,0
LG015B_raw,138,25,6
LG016N_raw,219,25,4
LG016S_raw,129,25,3
LG017N_raw,266,25,2
LG017S_raw,403,25,0
