age_CE,693011_raw,693012_raw,693021_raw,693022_raw,693031_raw,693032_raw,693041_raw,693042_raw,693051_raw,693052_raw,693061_raw,693062_raw,693071_raw,693072_raw,693081_raw,693082_raw,693091_raw,693092_raw,693101_raw,693102_raw,693111_raw,693112_raw,693121_raw,693122_raw,693131_raw,693011_raw_outlier_flag,693012_raw_outlier_flag,693021_raw_outlier_flag,693022_raw_outlier_flag,693031_raw_outlier_flag,693032_raw_outlier_flag,693041_raw_outlier_flag,693042_raw_outlier_flag,693051_raw_outlier_flag,693052_raw_outlier_flag,693061_raw_outlier_flag,693062_raw_outlier_flag,693071_raw_outlier_flag,693072_raw_outlier_flag,693081_raw_outlier_flag,693082_raw_outlier_flag,693091_raw_outlier_flag,693092_raw_outlier_flag,693101_raw_outlier_flag,693102_raw_outlier_flag,693111_raw_outlier_flag,693112_raw_outlier_flag,693121_raw_outlier_flag,693122_raw_outlier_flag,693131_raw_outlier_flag
1785,0.29,0.32,NA,0.27,NA,0.27,0.28,0.28,NA,NA,0.35,0.32,NA,0.24,NA,NA,0.29,0.28,0.33,NA,NA,NA,NA,NA,0.3,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1786,0.29,0.32,NA,0.26,NA,0.26,0.28,0.27,NA,NA,0.35,0.31,NA,0.24,NA,NA,0.3,0.28,0.34,NA,NA,NA,NA,NA,0.29,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1787,0.3,0.34,NA,0.27,NA,0.27,0.31,0.29,NA,NA,0.34,0.33,NA,0.26,NA,NA,0.31,0.29,0.37,NA,NA,NA,NA,NA,0.32,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1788,0.27,0.32,NA,0.27,NA,0.27,0.28,0.29,NA,NA,0.34,0.32,NA,0.24,NA,NA,0.3,0.29,0.34,NA,NA,NA,NA,NA,0.29,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1789,0.27,0.3,NA,0.25,NA,0.26,0.3,0.31,NA,0.27,0.32,0.33,NA,0.24,NA,NA,0.29,0.27,0.32,NA,NA,NA,NA,NA,0.3,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1790,0.28,0.31,NA,0.27,0.36,0.29,0.31,0.31,0.27,0.28,0.32,0.32,NA,0.24,NA,NA,0.3,0.28,0.36,NA,NA,NA,NA,NA,0.29,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1791,0.3,0.34,NA,0.29,0.4,0.3,0.31,0.31,0.28,0.29,0.33,0.31,NA,0.25,NA,NA,0.31,0.29,0.33,NA,NA,NA,NA,NA,0.31,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1792,0.3,0.33,NA,0.29,0.3,0.3,0.28,0.3,0.26,0.27,0.34,0.33,NA,0.25,NA,NA,0.33,0.29,0.35,NA,NA,NA,NA,NA,0.29,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1793,0.29,0.31,0.37,0.27,0.28,0.27,0.28,0.31,0.26,0.28,0.35,0.35,NA,0.26,NA,NA,0.32,0.29,0.33,NA,NA,NA,NA,NA,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1794,0.28,0.32,0.38,0.28,0.28,0.27,0.3,0.32,0.23,0.26,0.33,0.33,NA,0.27,NA,NA,0.3,0.29,0.33,NA,NA,NA,NA,NA,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1795,0.27,0.32,0.38,0.27,0.26,0.28,0.29,0.33,0.26,0.27,0.32,0.29,NA,0.24,NA,NA,0.29,0.27,0.31,NA,NA,NA,NA,NA,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1796,0.28,0.34,0.33,0.3,0.29,0.27,0.3,0.32,0.25,0.27,0.31,0.31,NA,0.23,NA,NA,0.29,0.28,0.31,NA,NA,NA,NA,NA,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1797,0.3,0.34,0.33,0.3,0.27,0.28,0.29,0.33,0.26,0.29,0.3,0.3,NA,0.24,0.28,NA,0.29,0.3,0.33,0.35,NA,NA,NA,NA,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1798,0.28,0.31,0.34,0.28,0.28,0.3,0.29,0.34,0.23,0.3,0.3,0.34,NA,0.24,0.26,NA,0.31,0.3,0.32,0.34,NA,NA,NA,NA,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1799,0.32,0.33,0.33,0.29,0.27,0.3,0.29,0.33,0.26,0.31,0.3,0.32,NA,0.26,0.29,NA,0.29,0.28,0.33,0.34,NA,NA,NA,NA,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1800,0.31,0.29,0.33,0.3,0.29,0.28,0.27,0.32,0.26,0.29,0.3,0.3,NA,0.23,0.28,NA,0.27,0.28,0.31,0.32,NA,NA,NA,NA,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1801,0.29,0.29,0.29,0.27,0.25,0.28,0.26,0.32,0.25,0.28,0.29,0.3,NA,0.23,0.25,NA,0.28,0.27,0.3,0.3,NA,NA,NA,NA,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1802,0.42,0.31,0.32,0.3,0.28,0.3,0.3,0.36,0.28,0.3,0.32,0.33,NA,0.25,0.26,NA,0.32,0.29,0.34,0.34,NA,NA,NA,NA,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1803,0.44,0.32,0.34,0.29,0.28,0.3,0.29,0.34,0.28,0.3,0.33,0.33,NA,0.27,0.28,NA,0.34,0.3,0.37,0.35,NA,NA,NA,NA,0.32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1804,0.38,0.32,0.3,0.26,0.26,0.29,0.27,0.35,0.27,0.28,0.33,0.3,NA,0.25,0.26,NA,0.3,0.29,0.36,0.31,NA,NA,NA,NA,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1805,0.39,0.31,0.31,0.28,0.31,0.3,0.27,0.34,0.28,0.31,0.32,0.29,NA,0.25,0.31,NA,0.3,0.29,0.35,0.33,NA,NA,NA,NA,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1806,0.36,0.3,0.29,0.27,0.27,0.25,0.28,0.31,0.26,0.27,0.31,0.3,NA,0.24,0.27,NA,0.27,0.28,0.34,0.33,NA,NA,NA,NA,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1807,0.38,0.31,0.31,0.29,0.3,0.27,0.3,0.34,0.3,0.3,0.35,0.32,NA,0.28,0.3,NA,0.31,0.33,0.36,0.34,NA,NA,NA,NA,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1808,0.37,0.33,0.3,0.28,0.28,0.26,0.29,0.32,0.29,0.27,0.32,0.3,NA,0.26,0.29,NA,0.3,0.31,0.35,0.32,NA,NA,NA,NA,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1809,0.4,0.33,0.32,0.3,0.29,0.28,0.3,0.33,0.31,0.3,0.34,0.41,NA,0.29,0.31,NA,0.3,0.3,0.35,0.35,NA,NA,NA,NA,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1810,0.4,0.33,0.32,0.29,0.31,0.28,0.31,0.33,0.3,0.3,0.32,0.31,NA,0.27,0.31,NA,0.3,0.3,0.37,0.36,NA,NA,NA,NA,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1811,0.35,0.3,0.29,0.31,0.27,0.26,0.28,0.3,0.27,0.28,0.32,0.3,NA,0.25,0.26,NA,0.28,0.29,0.33,0.31,NA,NA,NA,NA,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1812,0.38,0.31,0.32,0.38,0.32,0.29,0.32,0.33,0.28,0.29,0.34,0.33,NA,0.31,0.3,NA,0.33,0.31,0.38,0.36,NA,NA,NA,NA,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1813,0.35,0.32,0.3,0.46,0.3,0.23,0.32,0.32,0.29,0.37,0.33,0.32,NA,0.32,0.29,NA,0.31,0.31,0.34,0.35,NA,NA,NA,NA,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1814,0.34,0.29,0.28,0.41,0.29,0.28,0.33,0.31,0.3,0.35,0.32,0.31,NA,0.31,0.27,NA,0.31,0.31,0.35,0.32,NA,NA,NA,NA,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1815,0.33,0.29,0.29,0.48,0.33,0.3,0.33,0.32,0.29,0.3,0.33,0.29,NA,0.34,0.3,NA,0.32,0.3,0.33,0.31,NA,NA,NA,NA,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1816,0.33,0.3,0.3,0.5,0.31,0.31,0.33,0.31,0.29,0.32,0.34,0.31,NA,0.32,0.3,NA,0.31,0.29,0.33,0.31,NA,NA,NA,NA,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1817,0.33,0.28,0.29,0.47,0.3,0.29,0.32,0.3,0.28,0.33,0.33,0.31,0.25,0.32,0.3,NA,0.31,0.29,0.35,0.34,NA,NA,NA,NA,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
