age_CE,HMMJ01B_raw,HMMJ02A_raw,HMMJ03A_raw,HMMJ04A_raw,HMMJ05B_raw,HMMJ06B_raw,HMMJ07A_raw,HMMJ08B_raw,HMMJ10B_raw,HMMJ11B_raw,HMMJ12B_raw,HMMJ13A_raw,HMMJ14A_raw,HMMJ15B_raw,HMMJ16B_raw,HMMJ17A_raw,HMMJ18B_raw,HMMJ19B_raw,HMMJ20A_raw,HMMJ01B_raw_outlier_flag,HMMJ02A_raw_outlier_flag,HMMJ03A_raw_outlier_flag,HMMJ04A_raw_outlier_flag,HMMJ05B_raw_outlier_flag,HMMJ06B_raw_outlier_flag,HMMJ07A_raw_outlier_flag,HMMJ08B_raw_outlier_flag,HMMJ10B_raw_outlier_flag,HMMJ11B_raw_outlier_flag,HMMJ12B_raw_outlier_flag,HMMJ13A_raw_outlier_flag,HMMJ14A_raw_outlier_flag,HMMJ15B_raw_outlier_flag,HMMJ16B_raw_outlier_flag,HMMJ17A_raw_outlier_flag,HMMJ18B_raw_outlier_flag,HMMJ19B_raw_outlier_flag,HMMJ20A_raw_outlier_flag
1723,NA,1.22,NA,NA,NA,NA,NA,NA,NA,0.72,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1724,0.31,2.11,NA,NA,NA,NA,NA,NA,NA,0.62,NA,0.73,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1725,0.5,1.62,NA,NA,NA,NA,NA,NA,NA,0.52,0.88,0.71,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1726,0.49,1.43,NA,NA,NA,NA,NA,NA,NA,0.69,1.27,1.35,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1727,0.45,1.27,NA,NA,NA,NA,NA,NA,NA,0.87,1.2,1.42,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1728,0.97,1.51,NA,NA,NA,NA,NA,NA,NA,1.06,0.81,1.76,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1729,0.83,2.12,NA,NA,NA,NA,NA,NA,NA,1.32,1.03,2.52,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA
1730,0.59,1.13,NA,NA,NA,NA,NA,NA,NA,0.89,0.62,1.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1731,0.9,1.87,NA,NA,NA,NA,NA,NA,NA,1.02,0.94,1.49,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1732,0.77,1.28,NA,NA,NA,NA,NA,NA,NA,0.79,0.75,1.48,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1733,0.79,2.08,NA,NA,NA,NA,NA,NA,NA,1.22,0.99,2.34,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1734,0.85,1.87,NA,NA,NA,NA,NA,NA,NA,1.07,0.95,1.22,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1735,1.23,2.46,NA,NA,NA,NA,NA,NA,NA,1.28,0.91,1.16,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1736,0.94,2.3,NA,NA,NA,NA,NA,NA,NA,1.01,0.96,1.67,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1737,0.99,2.59,NA,NA,NA,NA,NA,NA,NA,0.88,0.77,1.09,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1738,0.34,0.99,NA,NA,NA,NA,NA,NA,NA,0.34,0.27,0.56,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1739,0.5,1.87,NA,NA,NA,NA,NA,NA,NA,0.55,0.49,0.92,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1740,0.38,1.35,NA,NA,NA,NA,NA,NA,NA,0.65,0.56,0.78,0.93,NA,NA,NA,0.92,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA
1741,0.82,2.17,NA,NA,NA,NA,NA,NA,NA,0.86,0.83,1.11,1.01,NA,NA,NA,1.29,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA
1742,0.28,0.86,NA,NA,NA,NA,NA,NA,NA,0.34,0.31,0.52,0.61,NA,NA,NA,0.3,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA
1743,0.5,1.88,NA,NA,NA,NA,NA,NA,NA,1.23,0.59,1.09,0.96,NA,NA,NA,0.49,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA
1744,0.66,1.72,NA,NA,NA,NA,NA,NA,NA,1.17,0.74,1.09,0.98,NA,NA,NA,0.61,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA
1745,0.69,1.87,NA,NA,NA,NA,NA,NA,NA,1.58,0.64,1.54,1.44,NA,NA,NA,1.1,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA
1746,0.93,1.89,NA,NA,NA,NA,NA,NA,NA,1.01,0.52,1.19,1.02,NA,NA,NA,1.44,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA
1747,0.96,2.27,NA,NA,NA,NA,NA,NA,NA,0.89,0.53,1.45,1.12,1.52,NA,NA,0.32,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
1748,1.14,2.31,NA,NA,NA,NA,NA,NA,NA,1.12,0.51,1.55,1.14,1.92,NA,NA,0.52,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
1749,1.17,1.74,NA,NA,NA,NA,NA,NA,NA,1.08,0.53,1.36,0.91,1.06,NA,NA,0.76,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
1750,1.5,2.57,1.48,NA,NA,NA,NA,NA,NA,0.97,0.67,1.81,1.34,1.79,NA,NA,1.73,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,NA
1751,1.04,1.93,2.13,NA,NA,NA,NA,NA,NA,1.33,0.54,1.72,1.08,1.46,NA,NA,2.16,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,NA
1752,0.6,1.18,1.48,NA,NA,NA,NA,NA,NA,0.51,0.37,0.59,0.48,0.96,NA,NA,1.3,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
1753,0.49,1.83,1.57,NA,NA,NA,NA,NA,NA,0.39,0.26,0.44,0.48,0.69,NA,NA,1.46,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
1754,0.49,1.39,1.44,NA,NA,NA,NA,NA,NA,0.6,0.38,1.53,0.9,1.09,NA,NA,1.5,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
1755,0.53,1.98,1.99,NA,NA,NA,NA,NA,NA,0.61,0.47,2.78,1.47,1.93,NA,NA,0.85,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,NA
1756,1.12,2.74,2.23,NA,NA,NA,NA,NA,NA,1.1,0.64,3.28,2.15,2.69,NA,NA,1.39,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,FALSE,NA,NA
1757,0.72,1.17,1.3,NA,NA,NA,NA,NA,NA,0.65,0.53,1.52,1.37,1.55,1.01,NA,0.93,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA
1758,0.83,1.54,1.82,NA,NA,NA,NA,NA,0.72,0.74,0.53,2.02,1.06,1.73,0.81,NA,0.92,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA
1759,0.63,1.13,1.4,NA,NA,NA,NA,NA,0.77,0.69,0.38,1.11,1,1.23,0.68,NA,0.62,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA
1760,0.49,1.08,0.96,NA,NA,NA,NA,NA,0.74,0.39,0.37,1.81,0.88,1.27,0.66,NA,0.59,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA
1761,0.55,1.16,0.98,NA,NA,NA,NA,NA,0.59,0.37,0.41,1.59,0.93,1.1,0.47,NA,0.66,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA
1762,0.6,1.58,1.41,NA,NA,NA,NA,NA,0.69,0.58,0.54,1.23,1.02,1.25,0.75,NA,0.75,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA
1763,0.16,1.3,1.25,NA,NA,NA,NA,NA,0.49,0.36,0.27,1.29,0.6,0.82,0.23,NA,0.65,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA
1764,0.41,2.27,2.16,NA,NA,NA,NA,NA,0.97,0.82,0.67,2.25,1.08,1.67,1.15,NA,0.86,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA
1765,0.53,1.94,1.38,NA,NA,NA,NA,NA,0.94,0.82,0.66,1.98,0.95,1.44,0.97,NA,1.02,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA
1766,0.35,1.7,1.45,NA,NA,0.82,NA,NA,0.63,0.68,0.58,1.68,0.82,0.98,0.51,NA,0.63,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA
1767,0.62,2.27,2.06,NA,NA,1.11,NA,NA,0.72,1.02,0.72,1.59,0.9,1.45,0.82,NA,0.79,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA
1768,0.53,2.07,1.67,NA,NA,1.15,NA,NA,0.72,0.84,0.58,1.84,0.78,1.37,0.77,NA,0.87,1.94,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA
1769,0.57,2.47,1.71,NA,NA,1.27,NA,NA,0.78,0.76,0.6,1.71,1.02,1.38,0.99,NA,0.65,1.52,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1770,0.62,2.35,1.29,NA,1.28,1.15,NA,NA,0.92,0.94,0.76,1.56,1.3,1.64,0.94,NA,0.74,1.26,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1771,0.53,2.32,1.38,NA,1.16,1.16,NA,NA,0.97,0.73,0.85,1.52,1.06,1.49,0.84,NA,0.66,1.86,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA
1772,0.79,2.17,1.71,NA,1.23,1.41,NA,NA,0.96,0.64,0.43,1.37,1.07,1.55,1.04,NA,0.55,1.57,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1773,0.58,2,1.7,NA,0.64,0.97,NA,NA,0.73,0.6,0.57,1.15,0.86,1.15,0.57,NA,0.47,1.51,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1774,0.64,2,1.69,NA,0.76,1.49,NA,NA,1.13,0.78,0.67,1.31,1.3,1.7,0.93,NA,0.71,1.77,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA
1775,0.38,1.55,0.83,NA,0.46,0.85,NA,NA,0.53,0.63,0.49,1.2,0.84,1.08,0.56,NA,0.71,1.06,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1776,0.86,2.26,1.5,NA,0.97,1.37,NA,NA,1.23,1.09,0.64,1.38,1.83,1.81,1.16,NA,1.05,1.32,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1777,0.76,1.99,1.54,NA,0.7,1.01,NA,NA,1.32,0.72,0.51,1.24,1.55,1.71,0.77,NA,0.99,1.44,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1778,0.71,1.89,1.47,NA,1.03,1.34,NA,NA,1.23,0.63,0.57,1.32,1.54,1.6,0.91,NA,0.99,1.17,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1779,0.51,1.91,1.92,NA,0.64,1.29,NA,NA,0.93,0.61,0.47,1.14,1.33,1.68,0.74,NA,0.91,1.46,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1780,0.51,1.96,1.65,NA,0.81,1.17,NA,NA,0.96,0.41,0.36,0.92,1.12,1.2,0.69,NA,0.83,1.25,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1781,0.45,1.99,2.54,NA,0.46,1.06,NA,NA,0.78,0.45,0.45,1.24,0.92,1.17,0.73,NA,0.61,1.4,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1782,0.69,2.16,1.78,NA,0.89,1.47,NA,NA,1.25,0.47,0.54,1.69,1.5,1.7,0.98,NA,1.18,1.46,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1783,1.01,2.13,1.63,NA,1.25,1.69,NA,NA,1.96,0.6,0.81,1.87,1.78,2.06,1.13,NA,1.22,1.32,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1784,0.73,1.93,1.35,NA,1.31,1.32,NA,NA,1.36,0.54,0.59,1.22,1.37,1.7,0.94,NA,1.33,1.38,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1785,0.56,1.99,1.27,NA,0.41,1.2,NA,NA,0.89,0.53,0.51,0.86,1.35,1.3,0.77,NA,1.03,1.2,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1786,0.57,1.81,1.45,NA,0.56,1.1,NA,NA,1.74,0.72,0.66,1.05,1.46,1.34,0.43,NA,1.15,0.99,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1787,0.45,1.59,1.48,NA,0.67,1.25,NA,NA,1.29,0.72,0.58,0.89,1.46,1.43,0.63,NA,1.02,0.84,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1788,0.63,1.91,1.27,NA,1.28,1.19,NA,NA,1.86,1.07,0.72,1.29,1.73,1.55,0.88,NA,1.57,1.25,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1789,0.55,1.74,1.15,NA,0.56,0.95,1.44,NA,1.28,0.89,0.48,1.03,1.51,1.35,0.61,NA,1.14,1.18,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1790,0.41,1.47,1.86,NA,0.26,1.06,1.36,NA,1.04,0.85,0.48,1.18,1.51,0.96,0.63,NA,1.02,1,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1791,0.89,2.48,3.28,NA,1.21,1.56,2.13,NA,2.09,1.33,0.65,1.89,2.62,1.54,0.92,NA,1.54,1.4,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,NA
1792,0.7,1.9,1.63,NA,0.95,1.24,1.46,NA,1.23,1.36,0.66,1.35,1.85,1.55,0.85,NA,1.51,0.85,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1793,0.8,1.91,1.61,NA,0.97,1.46,1.54,NA,1.22,1.29,0.77,1.17,1.95,1.49,0.84,1.64,1.12,0.74,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1794,0.8,1.81,2.29,NA,0.91,1.57,1.86,NA,1.38,1.09,0.89,1.32,1.95,2.15,1.2,1.68,1.44,0.99,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1795,0.63,1.48,1.68,NA,0.61,0.9,1.57,NA,0.9,0.88,0.52,1.06,1.39,1.28,0.61,1.21,0.97,0.83,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1796,0.5,1.56,2.66,NA,0.46,0.91,2.29,NA,1.21,1.16,0.62,0.92,1.57,1.48,0.81,1.28,1.03,0.95,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
