tree,n_missing_total,n_missing_1980_on,n_outliers_total
SJM01A_raw,209,44,2
SJM01B_raw,217,44,1
SJM02A_raw,198,44,7
SJM02B_raw,146,44,10
SJM03A_raw,278,44,3
SJM03B_raw,141,44,11
SJM04A_raw,77,44,10
SJM04B_raw,70,44,8
SJM05A_raw,130,44,4
SJM05B_raw,281,44,8
SJM05C_raw,281,44,0
SJM05Y_raw,352,45,4
SJM05Z_raw,385,45,2
SJM06A_raw,165,44,8
SJM06B_raw,97,44,7
SJM06X_raw,373,45,0
SJM07A_raw,148,44,5
SJM07B_raw,165,44,1
SJM08A_raw,234,44,2
SJM08B_raw,236,44,4
SJM09A_raw,298,45,5
SJM09B_raw,305,45,1
SJM09C_raw,282,45,6
SJM10A_raw,349,44,1
SJM10B_raw,298,44,1
SJM11A_raw,238,44,0
SJM11B_raw,363,44,1
SJM12A_raw,177,44,4
SJM12B_raw,247,44,4
SJM13A_raw,220,44,3
SJM13B_raw,213,44,4
SJM14A_raw,330,44,0
SJM14B_raw,337,44,1
SJM15A_raw,302,44,4
SJM15B_raw,302,44,7
SJM17A_raw,114,44,5
SJM17B_raw,44,44,8
SJM17Y_raw,289,45,6
SJM18A_raw,250,45,7
SJM18B_raw,218,45,7
SJM19A_raw,272,45,4
SJM19B_raw,226,44,3
SJM20B_raw,372,44,0
SJM21B_raw,342,44,0
SJM23A_raw,139,45,2
SJM23B_raw,175,44,3
SJM24A_raw,142,44,1
SJM24B_raw,162,44,3
SJM24C_raw,144,45,0
SJM24D_raw,165,45,2
SJM25A_raw,174,44,3
SJM25B_raw,211,44,4
SJM25X_raw,325,45,1
SJM26B_raw,369,44,1
SJM27A_raw,337,44,3
