tree,n_missing_total,n_missing_1980_on,n_outliers_total
F8801E_raw,451,37,1
F8801N_raw,504,37,0
F8804E_raw,406,37,1
F8804N_raw,395,37,1
F8806N_raw,342,37,1
F8806W_raw,253,37,4
F8807E_raw,507,45,1
F8807N_raw,321,37,2
F8807W_raw,246,37,1
F8808E_raw,195,37,5
F8808N_raw,247,37,3
F8809S_raw,420,37,2
F8809E_raw,405,37,1
F8810E_raw,299,37,6
F8810N_raw,380,37,0
FL301_raw,409,32,5
FL303N_raw,443,32,2
FL305E_raw,272,32,2
FL305N_raw,247,32,3
FL306E_raw,231,32,4
FL306N_raw,219,32,5
FL307E_raw,373,32,1
FL307N_raw,392,32,1
FL308N_raw,318,32,4
FL308W_raw,277,32,0
FL309N_raw,313,32,5
FL310W_raw,341,32,2
FL313W_raw,330,32,6
FL321_raw,171,45,7
FL322A_raw,207,45,3
FL322B_raw,200,45,7
FL324A_raw,309,45,1
FL325A_raw,364,45,1
