tree,n_missing_total,n_missing_1980_on,n_outliers_total
711011_raw,83,45,3
711012_raw,67,45,3
711021_raw,48,45,3
711022_raw,113,45,2
711031_raw,78,45,3
711032_raw,84,45,3
711041_raw,100,45,3
711042_raw,110,45,2
711051_raw,211,45,1
711052_raw,219,45,3
711061_raw,130,45,2
711062_raw,158,45,5
711071_raw,206,45,1
711072_raw,200,45,1
711081_raw,237,45,0
711082_raw,195,45,0
711091_raw,122,45,2
711092_raw,93,45,2
711101_raw,126,45,2
711102_raw,158,45,0
711111_raw,152,45,3
711112_raw,237,45,4
711121_raw,170,45,2
711122_raw,192,45,2
711131_raw,120,45,0
711132_raw,112,45,3
711141_raw,93,45,0
711142_raw,66,45,2
