tree,n_missing_total,n_missing_1980_on,n_outliers_total
685211_raw,123,41,3
685212_raw,144,41,2
685231_raw,256,41,0
685232_raw,282,41,0
685241_raw,153,41,7
685242_raw,148,41,7
685251_raw,256,41,0
685252_raw,262,41,0
685261_raw,234,41,1
685262_raw,241,45,3
685271_raw,153,41,0
685272_raw,226,41,0
685281_raw,111,41,1
685282_raw,91,41,1
685291_raw,78,41,3
685292_raw,105,41,3
685301_raw,232,41,0
685302_raw,190,41,1
685311_raw,140,41,0
685321_raw,88,41,8
685322_raw,113,41,1
685332_raw,232,41,0
685341_raw,64,41,4
685342_raw,41,41,3
