tree,n_missing_total,n_missing_1980_on,n_outliers_total
001011_raw,460,45,2
001012_raw,424,45,6
001021_raw,453,45,4
001022_raw,459,45,2
001031_raw,481,45,2
001032_raw,448,45,5
001041_raw,44,44,9
001042_raw,328,45,5
001061_raw,422,45,2
001062_raw,429,45,9
001071_raw,455,45,4
001072_raw,412,45,8
001081_raw,473,45,10
001082_raw,457,45,3
001091_raw,389,44,1
001092_raw,445,44,1
001101_raw,436,44,6
001102_raw,406,45,2
001111_raw,114,45,8
001112_raw,184,45,7
001121_raw,396,45,1
001122_raw,323,45,1
001141_raw,451,45,1
001142_raw,457,44,5
001151_raw,459,45,2
001152_raw,415,45,0
001161_raw,431,45,1
001162_raw,451,45,4
001171_raw,480,45,1
001172_raw,515,45,5
001181_raw,471,44,7
001182_raw,476,44,3
001191_raw,334,45,4
001192_raw,279,44,10
001201_raw,488,44,4
001202_raw,446,44,7
