tree,n_missing_total,n_missing_1980_on,n_outliers_total
69-1-1_raw,214,23,0
72-4-4_raw,174,23,1
72-6-2_raw,218,23,0
78-1-4_raw,123,23,2
78-1-6_raw,92,38,4
78-1-8_raw,220,45,0
78-2-1_raw,208,23,0
78-3-2_raw,80,23,3
78-3-3_raw,180,45,0
78-3-4_raw,140,23,1
78-4-1_raw,162,23,1
78-5-18_raw,211,41,2
78-6-2_raw,79,29,3
78-7-1_raw,91,23,1
90-4-1_raw,122,22,2
92-4-2_raw,212,23,0
93-2-1_raw,218,22,0
99-1-1_raw,142,22,0
99-3-1_raw,190,22,0
99-4-3_raw,157,22,1
99-5-1_raw,227,22,0
100-8-2_raw,208,23,0
102-5-1_raw,191,23,1
104-2-3_raw,202,23,0
106-4-2_raw,208,23,0
106-6-1_raw,191,23,0
106-7-1_raw,225,23,1
106-15-3_raw,228,23,0
106-15-6_raw,191,23,1
109-8-2_raw,226,23,1
113-4-3_raw,193,23,0
113-4-6_raw,188,23,2
123-7-1_raw,182,23,3
123-8-1_raw,228,23,2
129-2-1_raw,180,44,1
129-5-1_raw,224,22,0
129-5-2_raw,211,22,0
132-1-1_raw,209,23,1
132-1-4_raw,214,23,0
132-2-1_raw,155,23,0
133-2-1_raw,212,23,0
135-3-3_raw,182,22,1
135-4-6_raw,181,22,0
149-2-3_raw,216,22,1
149-5-2_raw,152,22,1
149-5-4_raw,22,22,2
149-5-5_raw,143,44,1
152-1-3_raw,142,22,0
152-4-1_raw,197,22,0
