tree,n_missing_total,n_missing_1980_on,n_outliers_total
DT0101A_raw,34,34,0
DT0102B_raw,34,34,1
DT0103A_raw,34,34,2
DT0104A_raw,34,34,1
DT0105B_raw,36,34,2
DT0106B_raw,34,34,0
DT0107B_raw,34,34,0
DT0108B_raw,34,34,1
DT0109B_raw,34,34,0
DT0110A_raw,34,34,1
DT0111B_raw,34,34,2
DT0112B_raw,34,34,2
DT0113A_raw,34,34,0
DT0114A_raw,34,34,2
DT0115B_raw,34,34,2
DT0116A_raw,34,34,3
DT0117A_raw,34,34,2
DT0118B_raw,34,34,0
DT0119B_raw,34,34,2
DT0120A_raw,34,34,0
DT0121A_raw,56,34,2
DT0122A_raw,34,34,2
DT0123B_raw,34,34,1
DT0124A_raw,34,34,1
DT0125A_raw,44,34,0
