tree,n_missing_total,n_missing_1980_on,n_outliers_total
R9801N_raw,93,27,3
R9801S_raw,112,27,5
R9802S_raw,197,27,0
R9802SE_raw,195,27,1
R9803N_raw,134,27,1
R9803W_raw,105,27,0
R9805N_raw,109,27,3
R9805NE_raw,118,27,3
R9805SW_raw,149,27,2
R9806N_raw,181,27,2
R9808N_raw,176,27,2
R9808E_raw,162,27,2
R9809N_raw,197,27,2
R9809NW_raw,170,27,2
R9810N_raw,105,27,2
R9810W_raw,106,27,1
R9811E_raw,188,27,0
R9811W_raw,165,27,2
R9812N_raw,144,27,0
R9812W_raw,130,27,0
R9813S_raw,165,45,0
R9813SE_raw,188,27,0
R9814N_raw,200,27,0
R9814E_raw,194,27,0
R9815N_raw,177,27,1
R9815S_raw,109,27,2
R9815E_raw,74,27,2
R9817N_raw,117,27,1
R9817S_raw,189,45,1
R9851N_raw,27,27,2
R9851NE_raw,101,27,0
R9851NW_raw,66,27,0
R9851S_raw,78,27,2
R9852N_raw,84,27,2
R9852E_raw,78,27,1
R9853S_raw,200,27,1
R9853E_raw,198,32,1
