tree,n_missing_total,n_missing_1980_on,n_outliers_total
PPC02A_raw,402,20,0
PPC03A_raw,332,20,4
PPC06A_raw,249,20,2
PPC07A_raw,392,20,1
PPC08A_raw,387,25,1
PPC09A_raw,387,23,4
PPC10A_raw,352,20,1
PPC11A_raw,342,45,0
PPC15A_raw,442,20,0
PPC16A_raw,295,34,5
PPC16B_raw,260,20,5
PPC17A_raw,394,20,1
PPC18A_raw,249,20,5
PPC20A_raw,367,45,3
PPC21A_raw,421,26,1
PPC22A_raw,272,20,2
PPC23A_raw,288,33,2
PPC24A_raw,346,45,3
PPC25A_raw,249,20,6
PPC27A_raw,287,20,3
PPC28A_raw,389,31,1
PPC29A_raw,362,20,3
PPC30A_raw,398,20,1
PPC31A_raw,269,20,4
PPC32A_raw,425,20,0
PPC33A_raw,415,20,0
PPC34A_raw,264,20,5
PPC35A_raw,419,20,2
PPC36A_raw,302,20,2
PPC38A_raw,408,20,2
PPC39A_raw,412,20,1
PPC42A_raw,360,45,0
PPC42B_raw,369,45,1
PPC43A_raw,217,45,2
PPC43B_raw,306,45,1
PPC44A_raw,250,42,3
PPC45A_raw,243,45,4
PPC45B_raw,240,45,5
PPC46A_raw,351,45,2
PPC47A_raw,282,45,3
PPC47B_raw,295,45,2
PPC48A_raw,291,45,3
PPC48B_raw,302,45,4
PPC49A_raw,411,45,1
PPC52A_raw,383,45,1
PPC54A_raw,356,45,1
PPC54B_raw,363,45,0
