tree,n_missing_total,n_missing_1980_on,n_outliers_total
SFP011AA_raw,583,45,0
SFP012AA_raw,1023,41,3
SFP013AA_raw,659,41,1
SFP021AA_raw,845,45,5
SFP031AA_raw,41,41,3
SFP032AA_raw,71,41,3
SFP041AA_raw,660,41,4
SFP051AA_raw,1207,41,0
SFP052AA_raw,1207,41,0
SFP061AA_raw,669,41,8
SFP071AA_raw,728,41,4
SFP081AA_raw,863,41,13
SFP091AA_raw,961,41,4
SFP101AA_raw,949,41,6
SFP111AA_raw,389,41,3
SFP112AA_raw,488,45,5
SFP121AA_raw,1103,41,0
SFP131AA_raw,1177,41,3
SFP141AA_raw,1145,41,1
SFP151AA_raw,1053,41,1
SFP161AA_raw,927,41,5
SFP171AA_raw,1225,45,4
SFP172AA_raw,1025,41,5
SFP181AA_raw,921,41,13
SFP191AA_raw,693,41,4
SFP201AA_raw,772,41,9
SFP202AA_raw,1186,41,0
SFP211AA_raw,1152,41,2
SFP221AA_raw,1181,41,1
SFP231AA_raw,712,41,0
