tree,n_missing_total,n_missing_1980_on,n_outliers_total
PSD01A_raw,264,12,1
PSD01B_raw,258,12,1
PSD02A_raw,256,12,5
PSD02B_raw,275,12,4
PSD03A_raw,249,12,0
PSD03B_raw,224,12,2
PSD04A_raw,284,12,2
PSD04B_raw,236,12,1
PSD05A_raw,290,12,2
PSD05B_raw,284,12,0
PSD06A_raw,303,12,0
PSD06B_raw,228,12,3
PSD07A_raw,282,12,2
PSD07B_raw,285,12,2
PSD08A_raw,253,12,3
PSD08B_raw,261,12,4
PSD09A_raw,319,12,0
PSD09B_raw,400,12,1
PSD10A_raw,287,12,1
PSD10B_raw,282,12,1
PSD11A_raw,257,12,1
PSD11B_raw,255,12,8
PSD12A_raw,270,12,2
PSD12B_raw,238,12,6
PSD13A_raw,272,12,2
PSD13B_raw,242,12,2
PSD14A_raw,266,12,0
PSD14B_raw,238,12,0
PSD15A_raw,239,12,2
PSD15B_raw,261,12,0
PSD16A_raw,261,12,4
PSD16B_raw,261,12,3
PSD17A_raw,260,12,1
PSD17B_raw,260,12,2
PSD18A_raw,262,12,1
PSD18B_raw,224,12,2
PSD19A_raw,21,21,3
PSD19B_raw,206,22,0
PSD20A_raw,179,12,3
PSD20B_raw,184,12,6
PSD21A_raw,221,12,5
PSD21B_raw,254,12,4
PSD22A_raw,287,12,1
PSD22B_raw,358,12,1
PSD23B_raw,240,12,4
PSD24A_raw,280,12,6
PSD24B_raw,282,12,1
PSD25A_raw,90,12,1
PSD25B_raw,135,12,0
PSD26A_raw,192,12,2
PSD26B_raw,233,12,2
PSD27A_raw,252,12,0
PSD27B_raw,211,12,2
PSD28A_raw,277,12,5
PSD28B_raw,287,12,3
PSD29A_raw,378,12,4
PSD29B_raw,278,12,3
PSD30A_raw,218,12,4
PSD30B_raw,261,12,4
