tree,n_missing_total,n_missing_1980_on,n_outliers_total
WHS03A_raw,557,42,0
WHS03B_raw,557,42,0
WHS04A_raw,397,42,5
WHS04B_raw,397,42,4
WHS05A_raw,350,42,4
WHS05B_raw,348,42,3
WHS07B_raw,374,45,3
WHS08A_raw,365,42,3
WHS08B_raw,365,42,4
WHS09A_raw,366,42,5
WHS09B_raw,418,45,4
WHS10A_raw,321,42,0
WHS10B_raw,321,42,0
WHS11A_raw,393,42,6
WHS11B_raw,423,45,5
WHS12A_raw,342,42,3
WHS12B_raw,342,42,2
WHS21A_raw,289,42,2
WHS21B_raw,271,42,2
WHS22A_raw,390,42,4
WHS22B_raw,390,42,3
WHS23A_raw,525,45,2
WHS23B_raw,393,42,2
WHS24A_raw,386,42,3
WHS24B_raw,386,42,2
WHS25A_raw,153,42,6
WHS25B_raw,176,42,5
WHS26A_raw,223,42,6
WHS26B_raw,211,42,4
WHS28A_raw,247,45,11
WHS28B_raw,262,45,8
WHS29A_raw,482,45,1
WHS29B_raw,250,42,11
WHS30A_raw,202,42,10
WHS30B_raw,220,45,7
WHS31A_raw,359,42,3
WHS31B_raw,359,42,1
WHS32A_raw,293,42,3
WHS32B_raw,293,42,3
WHS34A_raw,188,45,3
WHS34B_raw,96,42,1
WHS35A_raw,210,42,1
WHS35B_raw,223,42,5
WHS36A_raw,42,42,9
WHS36B_raw,514,45,0
