tree,n_missing_total,n_missing_1980_on,n_outliers_total
CA1011_raw,125,32,1
CA1012_raw,117,32,2
CA1021_raw,113,32,3
CA1022_raw,137,32,2
CA1031_raw,81,32,4
CA1032_raw,111,32,0
CA1041_raw,64,32,1
CA1042_raw,107,32,1
CA1051_raw,32,32,2
CA1052_raw,61,32,2
CA1061_raw,88,32,1
CA1062_raw,103,32,4
CA1071_raw,126,32,1
CA1072_raw,103,32,0
CA1081_raw,79,32,0
CA1082_raw,41,32,1
CA1091_raw,114,32,0
CA1092_raw,62,32,1
CA1101_raw,87,32,5
CA1102_raw,124,32,2
CA1111_raw,125,32,1
CA1112_raw,112,32,1
CA1121_raw,107,32,2
CA1122_raw,71,32,1
CA1131_raw,134,32,2
CA1132_raw,119,32,0
CA1141_raw,157,32,0
CA1142_raw,158,32,0
CA1151_raw,128,32,1
CA1152_raw,104,32,0
CA1161_raw,116,32,0
CA1162_raw,113,32,0
