tree,n_missing_total,n_missing_1980_on,n_outliers_total
LTS01A_raw,448,12,0
LTS01B_raw,441,12,0
LTS02A_raw,104,12,3
LTS02B_raw,12,12,5
LTS03A_raw,337,12,1
LTS03B_raw,289,12,1
LTS04A_raw,298,12,4
LTS04B_raw,181,12,0
LTS05A_raw,115,12,2
LTS05B_raw,227,12,2
LTS06A_raw,255,12,2
LTS06B_raw,247,12,2
LTS07A_raw,217,12,2
LTS07B_raw,87,12,1
LTS08A_raw,293,12,3
LTS08B_raw,248,15,2
LTS09A_raw,294,12,0
LTS09B_raw,84,12,1
LTS10A_raw,219,12,5
LTS10B_raw,394,12,2
LTS11A_raw,393,24,2
LTS11B_raw,25,14,0
LTS12A_raw,96,12,4
LTS12B_raw,229,12,1
LTS13A_raw,320,12,0
LTS13B_raw,433,12,1
LTS14A_raw,241,12,2
LTS14B_raw,200,12,1
LTS15A_raw,398,12,1
LTS15B_raw,383,12,2
LTS16A_raw,125,12,1
LTS17A_raw,363,12,2
LTS17B_raw,244,12,3
LTS18A_raw,333,12,0
LTS19A_raw,118,22,0
LTS20A_raw,288,12,3
LTS20B_raw,302,12,1
LTS21A_raw,287,12,3
LTS21B_raw,453,12,0
LTS22A_raw,135,12,3
LTS22B_raw,261,12,1
LTS23A_raw,341,12,1
LTS23B_raw,276,12,2
LTS24A_raw,219,12,3
LTS24B_raw,377,12,0
LTS25A_raw,268,12,1
LTS25B_raw,277,12,3
LTS26B_raw,476,12,4
LTS27A_raw,254,12,2
LTS27B_raw,201,12,2
LTS28A_raw,285,12,3
LTS28B_raw,298,12,5
LTS29A_raw,322,12,5
LTS29B_raw,244,12,11
LTS30A_raw,203,12,0
LTS30B_raw,86,12,2
LTS31A_raw,284,12,3
LTS31B_raw,280,12,0
LTS32A_raw,319,12,2
LTS32B_raw,274,12,1
LTS33A_raw,196,12,0
LTS33B_raw,330,12,1
LTS34A_raw,403,12,2
LTS34B_raw,242,13,0
LTS35A_raw,356,12,2
LTS35B_raw,382,12,0
LTS36A_raw,343,12,2
LTS36B_raw,311,12,2
LTS37A_raw,297,12,1
LTS37B_raw,305,12,2
LTS38A_raw,297,12,2
LTS38B_raw,312,12,3
LTS39A_raw,272,12,3
LTS39B_raw,241,12,1
LTS40A_raw,314,12,3
LTS40B_raw,106,12,2
LTS41A_raw,326,12,1
LTS41B_raw,316,12,1
LTS42A_raw,136,12,4
LTS42B_raw,139,12,4
