tree,n_missing_total,n_missing_1980_on,n_outliers_total
PP01A_raw,364,26,0
PP01B_raw,424,26,0
PP02A_raw,258,26,0
PP02B_raw,261,27,1
PP03A_raw,27,27,3
PP03B_raw,42,26,3
PP04A_raw,341,26,0
PP05B_raw,395,26,0
PP06A_raw,65,26,5
PP06B_raw,58,26,2
PP07A_raw,200,25,1
PP07B_raw,180,25,1
PP09A_raw,163,25,3
PP14A_raw,333,25,0
PP18B_raw,30,25,5
PP19A_raw,159,45,6
PP22A_raw,340,25,0
PP24A_raw,380,25,2
PP24B_raw,112,25,8
PP25A_raw,349,34,0
PP27B_raw,349,25,0
PP30A_raw,152,45,2
PP30B_raw,96,25,5
PP31B_raw,51,25,5
PP32A_raw,131,25,2
PP32B_raw,149,25,4
