tree,n_missing_total,n_missing_1980_on,n_outliers_total
SCU01A_raw,9,9,1
SCU01B_raw,30,9,2
SCU02A_raw,12,9,4
SCU02B_raw,10,9,2
SCU03A_raw,64,9,0
SCU03B_raw,63,9,1
SCU04A_raw,113,9,0
SCU04B_raw,109,9,0
SCU07A_raw,17,11,2
SCU07B_raw,13,10,3
SCU08A_raw,110,9,0
SCU08B_raw,109,9,0
SCU09A_raw,24,9,2
SCU09B_raw,52,9,0
SCU10A_raw,51,44,4
SCU10B_raw,47,44,3
SCU23A_raw,72,9,1
SUN21_raw,130,21,0
SUN22_raw,123,21,0
SUN23_raw,137,21,2
SUN24_raw,122,21,0
SUN25_raw,117,21,2
SUN26_raw,117,21,0
SUN27_raw,115,21,0
SUN28_raw,121,21,0
