tree,n_missing_total,n_missing_1980_on,n_outliers_total
OSM01A_raw,326,14,1
OSM01B_raw,326,14,0
OSM02A_raw,274,14,1
OSM02B_raw,317,14,0
OSM03A_raw,69,24,9
OSM03B_raw,159,25,6
OSM06A_raw,328,16,1
OSM06B_raw,336,14,1
OSM07B_raw,321,14,0
OSM08A_raw,306,14,1
OSM08B_raw,224,14,1
OSM09A_raw,262,14,0
OSM09B_raw,302,14,1
OSM10B_raw,313,14,0
OSM11A_raw,333,14,0
OSM11B_raw,334,14,0
OSM12A_raw,354,14,0
OSM12B_raw,361,14,0
OSM13A_raw,362,14,0
OSM13B_raw,358,14,0
OSM14A_raw,328,14,0
OSM14B_raw,334,14,1
OSM15A_raw,230,14,1
OSM15B_raw,241,14,0
OSM16A_raw,340,14,0
OSM16B_raw,327,14,0
OSM17A_raw,312,14,0
OSM17B_raw,302,14,1
OSM18A_raw,350,14,0
OSM18B_raw,345,14,1
OSM20A_raw,357,14,0
OSM20B_raw,344,14,2
OSM21A_raw,322,14,0
OSM21B_raw,336,14,1
OSD01A_raw,157,45,3
OSD01B_raw,124,45,6
OSD02A_raw,199,45,5
OSD02B_raw,190,45,4
OSD03A_raw,48,45,8
OSD03B_raw,74,45,5
OSD04A_raw,296,45,0
OSD05A_raw,166,45,2
OSD05B_raw,196,45,3
OSD06A_raw,189,45,5
OSD06B_raw,144,45,2
OSD07A_raw,165,45,5
OSD07B_raw,186,45,6
OSD08B_raw,337,45,1
OSD10A_raw,222,45,4
OSD10B_raw,222,45,3
OSD11A_raw,123,45,8
OSD11B_raw,84,45,6
OSD12A_raw,128,45,9
OSD12B_raw,134,45,11
OSD13A_raw,136,45,5
OSD14A_raw,187,45,3
