tree,n_missing_total,n_missing_1980_on,n_outliers_total
RPP01A_raw,34,34,2
RPP01B_raw,34,34,2
RPP02A_raw,34,34,1
RPP02B_raw,34,34,1
RPP03A_raw,34,34,1
RPP03B_raw,34,34,0
RPP04A_raw,34,34,1
RPP04B_raw,34,34,0
RPP05A_raw,34,34,0
RPP05B_raw,34,34,2
RPP06A_raw,34,34,1
RPP06B_raw,34,34,0
RPP07A_raw,36,36,0
RPP07B_raw,40,40,1
RPP08A_raw,34,34,0
RPP08B_raw,34,34,1
RPP09A_raw,34,34,0
RPP09B_raw,34,34,0
RPP10A_raw,34,34,1
RPP10B_raw,34,34,0
RPP11A_raw,34,34,0
RPP11B_raw,34,34,1
RPP12A_raw,34,34,0
RPP12B_raw,34,34,0
RPP13B_raw,34,34,0
RPP14A_raw,34,34,1
RPP14B_raw,34,34,1
RPP15A_raw,34,34,1
RPP15B_raw,34,34,0
RPP16A_raw,34,34,1
RPP16B_raw,34,34,0
RPP17A_raw,56,45,0
RPP17B_raw,56,45,0
RPP18A_raw,34,34,0
RPP18B_raw,34,34,0
RPP19A_raw,34,34,2
RPP19B_raw,34,34,2
RPP20A_raw,34,34,0
RPP20B_raw,53,34,2
