tree,n_missing_total,n_missing_1980_on,n_outliers_total
WFD01A_raw,156,3,1
WFD01B_raw,160,3,0
WFD02A_raw,154,3,1
WFD02B_raw,193,3,2
WFD03A_raw,174,3,2
WFD03B_raw,181,3,3
WFD04A_raw,151,3,1
WFD04B_raw,147,3,0
WFD05A_raw,154,3,2
WFD05B_raw,141,3,1
WFD06A_raw,147,3,0
WFD06B_raw,168,3,0
WFD07A_raw,149,3,1
WFD07B_raw,151,3,0
WFD08A_raw,146,3,3
WFD08B_raw,146,3,2
WFD09A_raw,5,5,1
WFD09B_raw,4,3,6
WFD10A_raw,183,3,2
WFD10B_raw,168,3,1
WFD11A_raw,173,3,3
WFD11B_raw,159,3,3
WFD12A_raw,51,3,1
WFD12B_raw,56,3,3
WFD13A_raw,207,3,1
WFD13B_raw,186,3,1
WFD14A_raw,153,3,1
WFD14B_raw,157,3,1
WFD15A_raw,49,3,7
WFD15B_raw,33,3,4
WFD16A_raw,163,3,1
WFD16B_raw,174,3,0
WFD17A_raw,182,3,2
WFD17B_raw,174,3,4
WFD18A_raw,59,3,7
WFD18B_raw,72,3,2
WFD19A_raw,47,3,2
WFD19B_raw,59,3,1
WFD20A_raw,150,3,0
WFD20B_raw,141,3,1
