tree,n_missing_total,n_missing_1980_on,n_outliers_total
014011_raw,161,44,10
014012_raw,116,44,8
014021_raw,301,44,3
014022_raw,298,44,3
014031_raw,97,44,11
014032_raw,44,44,15
014041_raw,289,44,1
014042_raw,174,44,8
014051_raw,388,44,0
014052_raw,389,44,1
014061_raw,330,44,1
014062_raw,356,44,2
014071_raw,244,44,3
014072_raw,289,44,4
014081_raw,254,44,6
014082_raw,229,44,9
014091_raw,359,44,2
014092_raw,309,44,1
014101_raw,306,44,7
014102_raw,299,44,2
014111_raw,395,44,2
014112_raw,424,44,0
014121_raw,131,44,7
014122_raw,284,44,3
014132_raw,344,44,2
014141_raw,230,44,6
014142_raw,270,44,3
014151_raw,137,44,1
014152_raw,96,44,3
014161_raw,285,44,5
014162_raw,311,44,0
014171_raw,293,44,1
014172_raw,294,44,0
014181_raw,279,44,0
014182_raw,281,44,3
014191_raw,207,44,12
014192_raw,228,44,1
014201_raw,275,44,2
014202_raw,277,44,4
