tree,n_missing_total,n_missing_1980_on,n_outliers_total
Y0002E_raw,693,33,1
Y0002W_raw,687,25,0
Y0004N_raw,729,45,11
Y0004E_raw,757,45,7
Y0005S_raw,621,25,10
Y0005W_raw,746,25,2
Y0007E_raw,820,45,1
Y0008E_raw,528,25,9
Y0008W_raw,809,27,3
Y0009N_raw,818,25,0
Y0009E_raw,743,25,6
Y0010E_raw,767,25,0
YOO10W_raw,761,25,4
Y0012N_raw,766,25,2
Y0012E_raw,756,25,1
Y0013E_raw,732,25,10
Y0013W_raw,747,25,6
Y0015S_raw,822,45,2
Y0017E_raw,821,45,4
Y0017W_raw,778,45,3
Y0019N_raw,743,25,7
Y0019W_raw,743,25,6
Y0020S_raw,794,26,3
Y0020E_raw,793,25,0
Y0021S_raw,834,25,2
Y0021E_raw,740,25,3
Y0022N_raw,781,26,6
Y0023N_raw,815,45,0
Y0023W_raw,898,45,0
Y0024N_raw,758,25,9
Y0024S_raw,814,25,6
Y0025E_raw,767,45,9
Y0025W_raw,925,45,4
Y0025X_raw,915,45,2
Y0026W_raw,794,25,1
Y0027N_raw,752,45,4
Y0028E_raw,767,25,1
Y0028W_raw,739,25,0
Y0029A_raw,803,25,1
Y0029B_raw,800,45,1
Y0030A_raw,879,45,3
Y0030B_raw,818,45,0
Y0031N_raw,652,25,11
Y0031E_raw,555,25,13
Y0032S_raw,699,25,3
Y0032W_raw,669,25,3
Y0033E_raw,478,25,10
Y0033W_raw,683,45,6
Y0036S_raw,840,25,2
Y0036E_raw,762,25,0
Y0037N_raw,808,25,5
Y0037S_raw,818,26,3
Y0040E_raw,826,25,0
Y0040N_raw,859,25,1
Y0041N_raw,857,25,4
Y0042N_raw,790,45,4
Y0042E_raw,740,45,0
YX001A_raw,715,45,8
YX001B_raw,721,45,4
YX001C_raw,777,45,6
YX001D_raw,737,45,1
YX002A_raw,848,45,0
YX002B_raw,770,45,4
YX002C_raw,756,45,2
YX003A_raw,883,45,5
YX003B_raw,854,45,6
YX004A_raw,768,45,3
YX004B_raw,770,45,2
YX005A_raw,858,45,1
YX005B_raw,855,45,4
...72,1093,45,0
