age_CE,159011_raw,159012_raw,159021_raw,159022_raw,159031_raw,159032_raw,159041_raw,159042_raw,159051_raw,159052_raw,159061_raw,159062_raw,159071_raw,159072_raw,159081_raw,159082_raw,159011_raw_outlier_flag,159012_raw_outlier_flag,159021_raw_outlier_flag,159022_raw_outlier_flag,159031_raw_outlier_flag,159032_raw_outlier_flag,159041_raw_outlier_flag,159042_raw_outlier_flag,159051_raw_outlier_flag,159052_raw_outlier_flag,159061_raw_outlier_flag,159062_raw_outlier_flag,159071_raw_outlier_flag,159072_raw_outlier_flag,159081_raw_outlier_flag,159082_raw_outlier_flag
1585,NA,NA,NA,NA,NA,0,0.18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1586,NA,NA,NA,NA,NA,0.31,1.07,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1587,NA,NA,NA,NA,NA,0.57,1.25,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1588,NA,NA,NA,NA,NA,0.43,2.08,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1589,NA,NA,NA,NA,NA,1.13,2.44,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1590,NA,NA,NA,NA,NA,0.5,0.96,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1591,NA,NA,NA,NA,NA,0.76,2.1,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1592,NA,NA,NA,NA,NA,0.07,0.28,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1593,NA,NA,NA,NA,NA,0.99,1.23,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1594,NA,NA,NA,NA,NA,0.74,1.03,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1595,NA,NA,NA,NA,NA,0,0.19,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1596,NA,NA,NA,NA,NA,1.15,2.21,1.69,NA,NA,NA,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1597,NA,NA,NA,NA,NA,0.81,1.78,1.28,NA,NA,NA,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1598,NA,NA,NA,NA,NA,1.03,1.16,0.64,NA,NA,NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1599,NA,NA,NA,NA,NA,1.78,2.97,1.81,NA,NA,NA,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1600,NA,NA,NA,NA,NA,0.32,0.34,0,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1601,NA,NA,NA,NA,NA,0.82,1.25,0.83,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1602,NA,NA,NA,NA,NA,0.8,0.85,0.65,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1603,NA,NA,NA,NA,NA,1.13,1.3,0.77,NA,NA,NA,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1604,NA,NA,NA,NA,NA,0.96,1.59,1.18,NA,NA,NA,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1605,NA,NA,NA,NA,NA,1.14,1.92,1.41,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1606,NA,NA,NA,NA,NA,0.83,1.99,1.49,NA,NA,NA,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1607,NA,NA,NA,NA,NA,1.33,2.04,1.54,NA,NA,NA,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1608,NA,NA,NA,NA,NA,1.34,2.26,1.4,NA,NA,NA,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1609,NA,NA,NA,NA,NA,1.3,2.53,1.82,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1610,NA,NA,NA,NA,NA,1.45,2.22,2.55,NA,NA,NA,2.26,NA,NA,NA,4.44,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,TRUE,NA,NA,NA,TRUE
1611,NA,NA,NA,NA,NA,1.22,2.74,1.79,NA,NA,NA,1.99,NA,NA,NA,4.33,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE
1612,NA,NA,NA,NA,NA,0.85,1.57,0.9,NA,NA,NA,1.2,NA,NA,NA,2.67,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1613,NA,NA,NA,NA,NA,0.56,1.5,0.93,NA,NA,NA,1.18,NA,NA,NA,2.97,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1614,NA,NA,NA,NA,NA,0.75,1.65,0.95,NA,NA,NA,1.1,NA,NA,2.45,3.4,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,TRUE,TRUE
1615,NA,NA,NA,NA,NA,0.42,1.02,0.71,NA,NA,NA,0.57,NA,NA,1.21,1.83,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1616,NA,NA,NA,NA,NA,0.89,1.53,1.21,NA,NA,NA,0.83,NA,NA,1.84,2.42,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1617,NA,NA,NA,NA,NA,1.64,2.31,2.31,NA,NA,NA,1.68,NA,NA,2.2,3.41,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE
1618,NA,NA,NA,NA,NA,1.86,3.06,3.6,NA,NA,NA,2.36,NA,NA,3.15,4.16,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE
1619,NA,NA,NA,NA,NA,0.69,1.33,1.5,NA,NA,NA,1.23,NA,NA,1.64,2.83,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1620,NA,NA,NA,NA,NA,1.57,2.33,2.75,NA,NA,NA,2.27,NA,NA,3.46,4.54,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE
1621,NA,NA,NA,NA,NA,1.88,2.23,2.45,NA,NA,NA,2.02,NA,NA,2.55,3.79,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,NA,NA,TRUE,TRUE
1622,NA,NA,NA,NA,NA,0.74,1.1,1.4,NA,NA,NA,1.41,NA,NA,1.64,2.74,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1623,NA,NA,NA,NA,NA,0.86,0.88,1.06,NA,NA,NA,1,NA,NA,0.99,1.83,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1624,NA,NA,NA,NA,NA,0.54,0.43,0.36,NA,NA,NA,0.13,NA,NA,0.58,1.34,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1625,NA,NA,NA,NA,NA,0.99,0.74,0.36,NA,NA,NA,0.65,NA,NA,0.9,1.34,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1626,NA,NA,NA,NA,NA,0.21,0.12,0.05,NA,NA,NA,0.21,NA,NA,0.16,0.13,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1627,NA,NA,NA,NA,NA,1.07,0.83,0.51,NA,NA,NA,1.12,NA,NA,1.5,1.6,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1628,NA,NA,NA,NA,NA,0.79,0.47,0.3,NA,NA,NA,0.84,NA,NA,0.57,1.51,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1629,NA,NA,NA,NA,NA,0.93,2.11,1.59,NA,NA,NA,1.62,NA,NA,1.89,2.3,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1630,NA,NA,NA,NA,1.21,1.16,1.96,1.73,NA,NA,NA,1.65,NA,NA,1.37,1.72,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1631,NA,NA,NA,NA,1.08,1.23,0.85,1.43,NA,NA,NA,1.35,NA,NA,0.81,1.45,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1632,NA,NA,NA,NA,0.24,0.41,0.59,0.64,NA,NA,NA,0.51,NA,NA,0.22,0.37,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1633,NA,NA,NA,NA,1.48,1.66,1.95,1.83,NA,NA,NA,0.96,NA,NA,1.34,2.16,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1634,NA,NA,NA,NA,1.68,1.38,1.52,1.74,NA,NA,NA,1.47,NA,NA,0.84,1.69,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1635,NA,NA,NA,NA,1.42,1.03,1.22,1.47,NA,NA,NA,1.08,NA,NA,1.21,1.62,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1636,NA,NA,NA,NA,0.87,0.81,0.47,0.66,NA,NA,NA,0.36,NA,NA,0.98,1.2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1637,NA,NA,NA,NA,0.6,0.39,0.35,0.54,NA,NA,NA,0.52,NA,NA,0.44,0.9,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1638,NA,NA,NA,NA,0.57,0.48,0.43,0.5,NA,NA,NA,0.84,NA,NA,0.65,0.83,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1639,NA,NA,NA,NA,0.95,1.26,0.69,0.88,NA,NA,NA,0.96,NA,NA,0.84,1.14,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1640,NA,NA,NA,NA,1.24,1.95,1.61,1.59,NA,NA,NA,1.1,NA,NA,1.37,1.75,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1641,NA,NA,NA,NA,1.12,0.95,1.17,1.26,NA,2.14,NA,1.37,NA,NA,0.81,1.26,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1642,NA,NA,NA,NA,1.06,1.36,1.4,1.77,NA,1.54,NA,1.57,NA,NA,1.01,1.37,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1643,NA,NA,NA,NA,1.02,1.29,1.42,1.69,NA,1.63,NA,1.39,NA,NA,0.93,0.87,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1644,NA,NA,NA,NA,1.14,1.66,1.86,2.3,NA,1.38,NA,1.82,NA,NA,1.5,1.86,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1645,NA,NA,NA,NA,1.66,2.05,1.99,2.35,NA,1.68,NA,1.39,NA,NA,1.91,2.92,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1646,NA,NA,NA,NA,0.95,0.76,0.86,0.76,NA,1.46,NA,1.05,NA,NA,0.86,1.04,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1647,NA,NA,NA,NA,1.18,1.39,0.89,1.31,NA,2.01,NA,1.61,NA,NA,1.01,1.63,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1648,NA,NA,NA,NA,0.36,0.37,0.3,0.67,NA,0.87,NA,0.81,NA,NA,0.51,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1649,NA,NA,NA,NA,1.01,1.01,0.95,1.42,NA,1.51,NA,1.32,NA,NA,1.42,1.87,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1650,NA,NA,NA,NA,1.19,1.32,1.25,1.49,NA,1.16,NA,1.79,NA,NA,1,1.6,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1651,NA,NA,NA,NA,1.75,1.9,1.79,2.33,NA,2.33,NA,2.11,NA,NA,2.13,2.18,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,NA,FALSE,FALSE
1652,NA,NA,NA,NA,2.45,1.97,2.19,2.58,NA,2.27,NA,1.77,NA,NA,2.21,3.09,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,NA,FALSE,NA,FALSE,NA,NA,FALSE,TRUE
1653,NA,NA,NA,NA,0.87,0.57,0.53,0.71,NA,1.93,NA,0.53,NA,NA,0.47,0.64,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1654,NA,NA,NA,NA,1.26,1.26,0.97,0.96,NA,1.7,NA,0.95,NA,NA,0.63,1.43,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1655,NA,NA,NA,NA,1.73,1.57,1.5,2.07,NA,2.47,NA,1.39,NA,NA,1.57,2.09,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,NA,FALSE,FALSE
1656,NA,NA,NA,NA,1.54,1.23,1.25,1.54,NA,1.96,NA,1.43,NA,NA,1.36,1.55,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1657,NA,NA,NA,NA,0.86,1.03,0.46,0.87,NA,0.84,NA,1.12,NA,NA,0.81,1.01,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1658,NA,NA,NA,NA,0.19,0.24,0.2,0.42,NA,0.29,NA,0.38,NA,NA,0.32,0.16,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1659,NA,NA,NA,NA,0.8,1.51,0.8,1.14,NA,1.16,NA,1.15,NA,NA,1.08,0.93,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1660,NA,NA,NA,NA,1.08,1.67,1.01,1.22,NA,1.33,NA,1.35,NA,NA,1.06,1.21,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1661,NA,NA,NA,NA,1.14,1.41,0.86,1.04,NA,1.2,NA,1.3,NA,NA,0.86,0.92,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1662,NA,NA,NA,NA,0.51,0.96,0.83,0.72,NA,1.39,NA,0.71,NA,NA,0.66,0.84,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1663,NA,NA,NA,NA,0.24,1.66,1.4,1.1,3.08,1.46,NA,1.12,NA,NA,1.18,1.58,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1664,NA,NA,NA,NA,0.94,0.84,0.95,0.71,1.45,0.85,NA,0.83,NA,NA,0.38,0.67,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1665,NA,NA,NA,NA,0.54,1.05,1.04,0.79,1.7,1.32,NA,1.08,NA,NA,0.93,1.23,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1666,NA,NA,NA,NA,0.73,0.68,0.63,0.67,1.04,0.57,NA,0.54,NA,NA,0.36,0.4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1667,NA,NA,NA,NA,0.46,0,0.7,0.57,0.81,0.82,NA,0.67,NA,NA,0.28,0.18,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1668,NA,NA,NA,NA,0.35,0.7,0.53,0.44,0.93,0.41,NA,0.61,NA,NA,0.3,0.24,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1669,NA,NA,NA,NA,0.37,0.71,0.25,0.29,0.43,0.22,NA,0.24,NA,NA,0.15,0.13,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
1670,NA,NA,NA,NA,0.14,0,0.3,0.15,0.27,0.13,NA,0.2,NA,NA,0.02,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE
