tree,n_missing_total,n_missing_1980_on,n_outliers_total
GRS341_raw,76,39,2
GRS342_raw,137,39,1
GRS351_raw,80,39,2
GRS352_raw,104,39,2
GRS361_raw,129,39,1
GRS362_raw,139,39,1
GRS371_raw,114,39,0
GRS372_raw,144,39,1
GRS391_raw,119,39,2
GRS401_raw,99,39,5
GRS402_raw,113,39,5
GRS411_raw,122,39,1
GRS412_raw,97,39,1
GRS421_raw,119,39,0
GRS422_raw,97,39,1
GRS441_raw,91,39,4
GRS442_raw,74,39,2
GRS471_raw,118,39,7
GRS472_raw,97,39,2
GRS481_raw,125,39,3
GRS491_raw,126,39,1
GRS492_raw,119,39,0
GRS521_raw,95,39,4
GRS522_raw,79,39,4
GRS601_raw,39,39,5
GRS602_raw,39,39,7
