"","Tag","Species(neighbor)","ba_sum","Stand","radius","Species","2008","avg_3","avg_5"
"1","E11","Abam",9.89260037679707,"AV06",2.23,"Thpl",1.4275,1.84066666666667,1.8366
"2","E11","Tshe",2.30834803407817,"AV06",2.23,"Thpl",1.4275,1.84066666666667,1.8366
"3","E11","Tsme",0.0899202357273738,"AV06",2.23,"Thpl",1.4275,1.84066666666667,1.8366
"4","E13","Abam",2.20157315376429,"AV06",3.045,"Thpl",1.643,1.90183333333333,2.0285
"5","E13","Thpl",5.97204197076805,"AV06",3.045,"Thpl",1.643,1.90183333333333,2.0285
"6","E13","Tshe",10.2622637303633,"AV06",3.045,"Thpl",1.643,1.90183333333333,2.0285
"7","E21","Abam",7.21086620185812,"AV06",3.9,"Thpl",1.0805,1.50666666666667,1.7143
"8","E21","Psme",21.7894033488966,"AV06",3.9,"Thpl",1.0805,1.50666666666667,1.7143
"9","E21","Tshe",5.48796181275804,"AV06",3.9,"Thpl",1.0805,1.50666666666667,1.7143
"10","E25","Abam",12.4336854486348,"AV06",3.02,"Thpl",1.2985,1.451,1.6368
"11","E25","Thpl",1.53863427200377,"AV06",3.02,"Thpl",1.2985,1.451,1.6368
"12","E25","Tshe",0.380957379155932,"AV06",3.02,"Thpl",1.2985,1.451,1.6368
"13","E30","Abam",13.0048269930574,"AV06",4.22,"Thpl",0.62,0.750833333333333,0.7741
"14","E30","Psme",3.65307535352075,"AV06",4.22,"Thpl",0.62,0.750833333333333,0.7741
"15","E30","Tshe",3.20882273637661,"AV06",4.22,"Thpl",0.62,0.750833333333333,0.7741
"16","E34","Abam",8.40142771580741,"AV06",2.775,"Thpl",1.3705,1.45333333333333,1.5325
"17","E34","Cano",3.39016331832345,"AV06",2.775,"Thpl",1.3705,1.45333333333333,1.5325
"18","E34","Psme",13.1916732161297,"AV06",2.775,"Thpl",1.3705,1.45333333333333,1.5325
"19","E34","Thpl",3.40684517531401,"AV06",2.775,"Thpl",1.3705,1.45333333333333,1.5325
"20","E34","Tshe",0.803179577816767,"AV06",2.775,"Thpl",1.3705,1.45333333333333,1.5325
"21","E38","Abam",2.4001532253977,"AV06",2.38,"Thpl",2.029,2.40766666666667,2.5983
"22","E38","Tshe",6.35657291156744,"AV06",2.38,"Thpl",2.029,2.40766666666667,2.5983
"23","E39","Abam",4.14577132938323,"AV06",3.095,"Thpl",1.2065,1.41166666666667,1.4618
"24","E39","Tshe",6.10808078665012,"AV06",3.095,"Thpl",1.2065,1.41166666666667,1.4618
"25","E40","Abam",6.4462575278458,"AV06",4.12,"Thpl",1.1625,1.55766666666667,1.8552
"26","E40","Psme",12.213012126665,"AV06",4.12,"Thpl",1.1625,1.55766666666667,1.8552
"27","E40","Thpl",4.08282166658693,"AV06",4.12,"Thpl",1.1625,1.55766666666667,1.8552
"28","E40","Tshe",0.199121996366155,"AV06",4.12,"Thpl",1.1625,1.55766666666667,1.8552
"29","E8","Abam",14.6860267396811,"AV06",4.125,"Thpl",0.5515,0.837,0.9786
"30","E8","Tshe",0.523656371463615,"AV06",4.125,"Thpl",0.5515,0.837,0.9786
