"","Tag","Species(neighbor)","ba_sum","Stand","radius","Species","2008","avg_3","avg_5"
"1","D12","Psme",12.8498129575477,"AX15",2.535,"Thpl",1.052,1.2525,1.3332
"2","D12","Tshe",0.311025526687023,"AX15",2.535,"Thpl",1.052,1.2525,1.3332
"3","D12","Tshe",7.37795966112092,"AX15",2.535,"Thpl",1.052,1.2525,1.3332
"4","D25","Abam",0.963220161572265,"AX15",3.1,"Thpl",1.094,1.25983333333333,1.3679
"5","D25","Psme",11.7450719009128,"AX15",3.1,"Thpl",1.094,1.25983333333333,1.3679
"6","D25","Thpl",1.02723011188916,"AX15",3.1,"Thpl",1.094,1.25983333333333,1.3679
"7","D25","Tshe",10.6329009776522,"AX15",3.1,"Thpl",1.094,1.25983333333333,1.3679
"8","D3","Psme",5.52519753968471,"AX15",2,"Thpl",0.456,0.537333333333333,0.6156
"9","D3","Thpl",0.870598156162803,"AX15",2,"Thpl",0.456,0.537333333333333,0.6156
"10","D3","Tshe",8.10891402383166,"AX15",2,"Thpl",0.456,0.537333333333333,0.6156
"11","D7","Psme",14.0533021252665,"AX15",3.11,"Thpl",1.0055,1.18983333333333,1.2779
"12","D7","Thpl",2.70482488094284,"AX15",3.11,"Thpl",1.0055,1.18983333333333,1.2779
"13","D7","Tshe",13.3605809451499,"AX15",3.11,"Thpl",1.0055,1.18983333333333,1.2779
"14","D9","Abam",0.369836141162224,"AX15",2.845,"Thpl",0.676,0.8065,0.8582
"15","D9","Psme",18.7743461934118,"AX15",2.845,"Thpl",0.676,0.8065,0.8582
"16","D9","Tshe",9.78544065138312,"AX15",2.845,"Thpl",0.676,0.8065,0.8582
