"","Tag","Species(neighbor)","ba_sum","Stand","radius","Species","2008","avg_3","avg_5"
"1","B21","Psme",9.82343036054666,"TB13",4.245,"Thpl",0.449,0.539666666666667,0.5921
"2","B21","Thpl",0.505929934915734,"TB13",4.245,"Thpl",0.449,0.539666666666667,0.5921
"3","B21","Tshe",17.9489948254423,"TB13",4.245,"Thpl",0.449,0.539666666666667,0.5921
"4","B22","Psme",25.3828041499625,"TB13",3.535,"Thpl",0.422,0.653833333333333,0.8151
"5","B22","Tshe",4.11583980537616,"TB13",3.535,"Thpl",0.422,0.653833333333333,0.8151
"6","B23","Psme",33.4233335557071,"TB13",4.83,"Thpl",0.445,0.638666666666667,0.6424
"7","B23","Thpl",1.52053084433746,"TB13",4.83,"Thpl",0.445,0.638666666666667,0.6424
"8","B23","Tshe",7.43402923600587,"TB13",4.83,"Thpl",0.445,0.638666666666667,0.6424
"9","B24","Psme",16.2254699717932,"TB13",3.19,"Thpl",0.444,0.887166666666667,1.1578
"10","B24","Thpl",0.678159898167161,"TB13",3.19,"Thpl",0.444,0.887166666666667,1.1578
"11","B24","Tshe",20.5336145174772,"TB13",3.19,"Thpl",0.444,0.887166666666667,1.1578
"12","B25","Psme",21.9434277827205,"TB13",3.825,"Thpl",0.4865,0.595166666666667,0.6878
"13","B25","Thpl",0.277591126871194,"TB13",3.825,"Thpl",0.4865,0.595166666666667,0.6878
"14","B25","Tshe",17.737816967268,"TB13",3.825,"Thpl",0.4865,0.595166666666667,0.6878
"15","B26","Psme",14.0134588764373,"TB13",2.9,"Thpl",0.3625,0.6305,0.7642
"16","B26","Tshe",8.71597968024808,"TB13",2.9,"Thpl",0.3625,0.6305,0.7642
"17","B27","Psme",14.5082361574328,"TB13",3.725,"Thpl",1.3935,1.50116666666667,1.9251
"18","B27","Thpl",0.254469004940773,"TB13",3.725,"Thpl",1.3935,1.50116666666667,1.9251
"19","B27","Tshe",11.9760653547497,"TB13",3.725,"Thpl",1.3935,1.50116666666667,1.9251
"20","B28","Psme",17.5400851256511,"TB13",2.94,"Thpl",0.2885,0.394,0.4377
"21","B28","Thpl",0.918633107836191,"TB13",2.94,"Thpl",0.2885,0.394,0.4377
"22","B28","Tshe",10.2482051032385,"TB13",2.94,"Thpl",0.2885,0.394,0.4377
"23","B29","Psme",51.7103401887308,"TB13",2.85,"Thpl",0.255,0.353166666666667,0.4659
"24","B29","Tshe",2.04948079942237,"TB13",2.85,"Thpl",0.255,0.353166666666667,0.4659
"25","B30","Psme",156.794470314323,"TB13",3.08,"Thpl",0.801,1.15783333333333,1.3531
"26","B30","Thpl",1.48358571473124,"TB13",3.08,"Thpl",0.801,1.15783333333333,1.3531
"27","B30","Tshe",8.17033216020934,"TB13",3.08,"Thpl",0.801,1.15783333333333,1.3531
