tree,n_missing_total,n_missing_1980_on,n_outliers_total
SLM01A_raw,64,41,0
SLM01B_raw,59,29,1
SLM02A_raw,69,29,2
SLM02B_raw,57,29,2
SLM03A_raw,54,29,2
SLM04A_raw,46,29,3
SLM04B_raw,46,29,2
SLM05B_raw,58,29,2
SLM07A_raw,58,29,2
SLM07B_raw,52,29,3
SLM08A_raw,58,29,3
SLM08B_raw,52,29,2
SLM09A_raw,40,29,3
SLM09B_raw,35,29,6
SLM23A_raw,46,29,2
SLM23B_raw,61,29,1
SLM24C_raw,49,29,2
SLM25A_raw,69,29,2
SLM25B_raw,95,29,0
SLM26A_raw,48,29,4
SLM26B_raw,63,29,2
SLM27B_raw,69,40,1
SLM28A_raw,68,29,2
SLM28B_raw,59,29,2
SLM29A_raw,33,29,3
SLM29B_raw,29,29,4
