tree,n_missing_total,n_missing_1980_on,n_outliers_total
BOL01A_raw,723,26,0
BOL01B_raw,642,26,2
BOL02A_raw,129,45,25
BOL02B_raw,622,26,0
BOL03A_raw,489,45,3
BOL03B_raw,776,26,1
BOL03C_raw,808,26,1
BOL04A_raw,354,45,8
BOL04B_raw,468,45,9
BOL05A_raw,580,45,2
BOL05B_raw,356,26,4
BOL05C_raw,328,26,6
BOL06A_raw,130,45,6
BOL06B_raw,124,26,11
BOL07A_raw,639,45,2
BOL07B1_raw,744,45,0
BOL07B2_raw,720,26,1
BOL07C1_raw,721,45,1
BOL07C2_raw,811,26,0
BOL08A_raw,308,45,4
BOL08B_raw,391,45,9
BOL09A_raw,488,26,0
BOL09B_raw,551,26,1
BOL09C_raw,691,45,0
BOL10A_raw,655,26,2
BOL10B_raw,706,26,0
BOL11A_raw,650,26,1
BOL11B1_raw,748,26,2
BOL11B2_raw,651,45,0
BOL11C_raw,338,26,1
BOL12A_raw,351,45,4
BOL12B_raw,318,45,4
BOL13A_raw,351,26,7
BOL14A_raw,652,45,0
BOL15A_raw,718,26,0
BOL15B_raw,732,26,0
BOL16A_raw,738,26,2
BOL16B_raw,725,26,1
BOL17A_raw,416,26,5
BOL18A_raw,761,26,1
BOL18B_raw,308,26,1
BOL18C_raw,86,27,5
BOL19A_raw,522,26,2
