tree,n_missing_total,n_missing_1980_on,n_outliers_total
MDY01A_raw,222,42,3
MDY03A_raw,349,42,1
MDY03B_raw,349,42,0
MDY04A_raw,234,42,4
MDY04B_raw,233,42,3
MDY05A_raw,396,42,2
MDY05B_raw,362,42,2
MDY06A_raw,339,42,3
MDY06B_raw,321,42,1
MDY07A_raw,326,42,4
MDY07B_raw,323,42,4
MDY08A_raw,281,42,3
MDY08B_raw,340,45,1
MDY09A_raw,220,42,6
MDY09B_raw,220,42,8
MDY10A_raw,342,45,2
MDY11A_raw,444,45,1
MDY11B_raw,431,45,2
MDY21A_raw,237,42,2
MDY21B_raw,237,42,6
MDY22A_raw,470,45,2
MDY22B_raw,470,45,2
MDY24A_raw,493,45,0
MDY24B_raw,360,42,3
MDY27A_raw,302,45,4
MDY27B_raw,348,42,1
MDY28A_raw,326,42,2
MDY28B_raw,321,42,1
MDY29A_raw,283,42,3
MDY29B_raw,289,42,8
MDY30A_raw,380,45,3
MDY30B_raw,330,42,0
MDY31A_raw,236,42,1
MDY31B_raw,255,42,0
MDY33A_raw,42,42,5
MDY33C_raw,69,42,15
MDY34A_raw,268,45,2
MDY34B_raw,235,42,2
MDY35A_raw,277,42,1
MDY35B_raw,358,42,1
MDY36A_raw,112,42,3
MDY36B_raw,144,45,2
