tree,n_missing_total,n_missing_1980_on,n_outliers_total
PQP01A_raw,449,42,2
PQP01B_raw,406,42,4
PQP02A_raw,471,42,3
PQP02B_raw,471,42,1
PQP03A_raw,324,42,6
PQP03B_raw,355,45,6
PQP04A_raw,392,42,3
PQP04B_raw,392,42,2
PQP05A_raw,312,42,5
PQP05B_raw,332,42,4
PQP06A_raw,319,42,6
PQP06B_raw,319,42,8
PQP07A_raw,425,42,1
PQP07B_raw,425,42,0
PQP08B_raw,252,42,3
PQP09A_raw,312,42,5
PQP09B_raw,312,42,0
PQP10A_raw,398,42,3
PQP10B_raw,392,42,3
PQP10C_raw,398,42,1
PQP11A_raw,353,42,3
PQP11B_raw,433,42,3
PQP12A_raw,405,42,0
PQP12B_raw,430,42,2
PQP13A_raw,431,42,1
PQP13B_raw,416,42,0
PQP14A_raw,407,45,2
PQP14B_raw,471,45,1
PQP15A_raw,353,42,7
PQP15B_raw,375,42,3
PQP16A_raw,427,42,2
PQP16B_raw,232,42,4
PQP16C_raw,338,42,3
PQP17A_raw,402,42,3
PQP17B_raw,402,42,1
PQP18A_raw,42,42,11
PQP18C_raw,327,45,3
PQP19A_raw,418,42,0
PQP19B_raw,407,42,0
PQP20A_raw,292,42,2
PQP20B_raw,368,45,0
PQP21A_raw,399,42,8
PQP21B_raw,420,42,3
PQP22A_raw,381,42,0
PQP22B_raw,406,42,1
PQP23A_raw,319,42,5
PQP23B_raw,511,42,1
PQP23C_raw,412,42,2
PQP24A_raw,462,42,0
PQP24B_raw,562,42,0
