tree,n_missing_total,n_missing_1980_on,n_outliers_total
MMPS003B_raw,173,14,4
MMPS010B_raw,159,14,3
MMPS001B_raw,158,14,1
MMPS006B_raw,14,14,6
MMPS008A_raw,177,14,0
MMPS012A_raw,232,14,0
MMPS003A_raw,172,14,0
MMPS007B_raw,50,14,4
MMPS007C_raw,51,14,10
MMPS012B_raw,222,14,1
MMPS005A_raw,162,14,1
MMPS009B_raw,109,14,6
MMPS008B_raw,174,14,0
MMPS005B_raw,174,14,2
MMPS001A_raw,171,14,1
MMPS002A_raw,124,14,3
MMPS010A_raw,164,14,4
MMPS002B_raw,146,45,0
MMPS009A_raw,53,14,12
MMPS013A_raw,132,45,2
MMPS007A_raw,67,14,10
MMPS014A_raw,76,34,1
MMPS006A_raw,32,14,2
MMPS013B_raw,103,45,5
MMPS032B_raw,236,13,1
MMPS033B_raw,167,13,1
MMPS032A_raw,216,13,0
MMPS016A_raw,190,13,1
MMPS026B_raw,118,13,11
MMPS025A_raw,78,13,3
MMPS025B_raw,172,45,0
MMPS037B_raw,143,13,3
MMPS037A_raw,157,13,5
MMPS023B_raw,100,34,8
MMPS018A_raw,176,13,3
MMPS029A_raw,132,13,3
MMPS029B_raw,132,13,4
MMPS018B_raw,208,13,2
MMPS023A_raw,104,24,5
MMPS020A_raw,173,13,2
MMPS028C_raw,103,13,4
MMPS028B_raw,89,13,2
MMPS017B_raw,205,13,5
MMPS022B_raw,164,13,4
MMPS033A_raw,171,13,2
MMPS036A_raw,161,13,0
MMPS027B_raw,128,13,6
MMPS016B_raw,184,13,6
MMPS031B_raw,224,13,2
MMPS031A_raw,223,13,1
MMPS034A_raw,221,13,2
MMPS034B_raw,208,13,2
MMPS021B_raw,166,13,6
MMPS021A_raw,174,13,3
MMPS024A_raw,73,13,3
MMPS015B_raw,161,13,5
MMPS015A_raw,243,45,0
MMPS027A_raw,168,45,5
MMPS024B_raw,101,41,2
MMPS036C_raw,149,13,7
MMPS030B_raw,187,13,5
